[File]
VBOX202410301209140001, Whole Session.csv
[Information]
2025-01-06T04:00:58.0580976Z
[Unit]
num,state,state,state,state,hh:mm:ss.ss,ddd°mmm.mmmmm',ddd°mmm.mmmmm',km/h,deg,m,km/h,,num,hh:mm:ss.ss,hh:mm:ss.ss,g,(null),m,s,g,g,g
[Column name]
Satellites,BrakeTrigger,DGPS,Rtk,WavFile,Time,Latitude,Longitude,Velocity,Heading,Height,Vertical_velocity,Solution_Type,AviFileIndex,AviSyncTime,sampleperiod,ComboAcc,Combo_G,Distance,ElapsedTimeSeconds,CombinedAcceleration,LateralAcceleration,LongitudinalAcceleration
016,0,0,0,0,01:09:16.32,33°0016.67086800 S,148°0046.02840000 W,017.046,279.85,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.466303E-01,1.466303E-01,00004.966,1.280000,+00.162,-00.065,+00.148,
016,0,0,0,0,01:09:16.36,33°0016.67085000 S,148°0046.02828000 W,017.107,279.77,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+9.492930E-02,9.492930E-02,00005.155,1.320000,+00.046,+00.017,+00.043,
016,0,0,0,0,01:09:16.40,33°0016.67083200 S,148°0046.02815400 W,017.327,279.86,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.253893E-01,1.253893E-01,00005.347,1.360000,+00.157,-00.019,+00.156,
016,0,0,0,0,01:09:16.44,33°0016.67081400 S,148°0046.02802800 W,017.561,279.77,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.454513E-01,1.454513E-01,00005.540,1.400000,+00.167,+00.018,+00.166,
016,0,0,0,0,01:09:16.48,33°0016.67079600 S,148°0046.02790200 W,017.705,279.59,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.238565E-01,1.238565E-01,00005.736,1.440000,+00.110,+00.041,+00.102,
016,0,0,0,0,01:09:16.52,33°0016.67077800 S,148°0046.02777600 W,017.820,279.44,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.032676E-01,1.032676E-01,00005.934,1.480000,+00.088,+00.032,+00.081,
016,0,0,0,0,01:09:16.56,33°0016.67076000 S,148°0046.02765000 W,017.968,279.32,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.046088E-01,1.046088E-01,00006.132,1.520000,+00.108,+00.028,+00.105,
016,0,0,0,0,01:09:16.60,33°0016.67074200 S,148°0046.02751800 W,018.101,279.36,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+9.940787E-02,9.940787E-02,00006.333,1.560000,+00.095,-00.011,+00.094,
016,0,0,0,0,01:09:16.64,33°0016.67072400 S,148°0046.02738600 W,018.342,279.50,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.348867E-01,1.348867E-01,00006.535,1.600000,+00.173,-00.030,+00.171,
016,0,0,0,0,01:09:16.68,33°0016.67070600 S,148°0046.02725400 W,018.515,279.67,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.288044E-01,1.288044E-01,00006.740,1.640000,+00.129,-00.041,+00.123,
016,0,0,0,0,01:09:16.72,33°0016.67068800 S,148°0046.02712200 W,018.806,279.78,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.678724E-01,1.678724E-01,00006.947,1.680000,+00.207,-00.024,+00.206,
016,0,0,0,0,01:09:16.76,33°0016.67067000 S,148°0046.02699000 W,018.727,279.48,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+5.601378E-02,5.601378E-02,00007.156,1.720000,+00.089,+00.069,-00.056,
016,0,0,0,0,01:09:16.80,33°0016.67065200 S,148°0046.02685200 W,018.936,279.39,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.021502E-01,1.021502E-01,00007.365,1.760000,+00.149,+00.020,+00.148,
016,0,0,0,0,01:09:16.84,33°0016.67062800 S,148°0046.02671400 W,019.094,279.56,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.069891E-01,1.069891E-01,00007.576,1.800000,+00.119,-00.040,+00.112,
016,0,0,0,0,01:09:16.88,33°0016.67061000 S,148°0046.02657600 W,019.314,279.64,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.313227E-01,1.313227E-01,00007.790,1.840000,+00.157,-00.018,+00.156,
016,0,0,0,0,01:09:16.92,33°0016.67059200 S,148°0046.02643800 W,019.429,279.53,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.064246E-01,1.064246E-01,00008.005,1.880000,+00.086,+00.027,+00.081,
016,0,0,0,0,01:09:16.96,33°0016.67057400 S,148°0046.02630000 W,019.613,279.56,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.182125E-01,1.182125E-01,00008.222,1.920000,+00.130,-00.007,+00.130,
016,0,0,0,0,01:09:17.00,33°0016.67055000 S,148°0046.02615600 W,019.757,279.56,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.100922E-01,1.100922E-01,00008.441,1.960000,+00.102,00.000,+00.102,
016,0,0,0,0,01:09:17.04,33°0016.67053200 S,148°0046.02601800 W,019.890,279.61,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.022375E-01,1.022375E-01,00008.661,2.000000,+00.095,-00.012,+00.094,
016,0,0,0,0,01:09:17.08,33°0016.67051400 S,148°0046.02587400 W,020.149,279.71,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.430546E-01,1.430546E-01,00008.883,2.040000,+00.185,-00.026,+00.183,
016,0,0,0,0,01:09:17.12,33°0016.67049000 S,148°0046.02572400 W,020.430,279.66,+00500.640,000.259,001,0001,-000000001,00:00:00.04,+1.708895E-01,1.708895E-01,00009.109,2.080000,+00.199,+00.013,+00.199,
016,0,0,0,0,01:09:17.16,33°0016.67047200 S,148°0046.02557400 W,020.707,279.29,+00500.640,000.259,001,0001,-000000001,00:00:00.04,+1.842943E-01,1.842943E-01,00009.337,2.120000,+00.217,+00.093,+00.196,
016,0,0,0,0,01:09:17.20,33°0016.67045400 S,148°0046.02542400 W,021.049,279.39,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+2.130350E-01,2.130350E-01,00009.569,2.160000,+00.243,-00.024,+00.242,
016,0,0,0,0,01:09:17.24,33°0016.67043000 S,148°0046.02527400 W,021.218,279.70,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.666442E-01,1.666442E-01,00009.804,2.200000,+00.145,-00.082,+00.120,
016,0,0,0,0,01:09:17.28,33°0016.67040600 S,148°0046.02511800 W,021.431,279.73,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.586547E-01,1.586547E-01,00010.041,2.240000,+00.151,-00.007,+00.151,
016,0,0,0,0,01:09:17.32,33°0016.67038200 S,148°0046.02496200 W,021.719,279.81,+00500.630,000.130,001,0001,-000000001,00:00:00.04,+1.815663E-01,1.815663E-01,00010.281,2.280000,+00.205,-00.023,+00.204,
016,0,0,0,0,01:09:17.36,33°0016.67036400 S,148°0046.02480600 W,022.036,279.64,+00500.630,000.259,001,0001,-000000001,00:00:00.04,+2.027494E-01,2.027494E-01,00010.524,2.320000,+00.229,+00.047,+00.224,
016,0,0,0,0,01:09:17.40,33°0016.67034000 S,148°0046.02464400 W,022.313,279.58,+00500.630,000.259,001,0001,-000000001,00:00:00.04,+1.995418E-01,1.995418E-01,00010.770,2.360000,+00.197,+00.015,+00.196,
016,0,0,0,0,01:09:17.44,33°0016.67031600 S,148°0046.02448200 W,022.478,279.59,+00500.630,000.130,001,0001,-000000001,00:00:00.04,+1.584092E-01,1.584092E-01,00011.019,2.400000,+00.117,-00.001,+00.117,
016,0,0,0,0,01:09:17.48,33°0016.67029800 S,148°0046.02432000 W,022.738,279.70,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.710429E-01,1.710429E-01,00011.270,2.440000,+00.187,-00.033,+00.184,
016,0,0,0,0,01:09:17.52,33°0016.67027400 S,148°0046.02415200 W,023.018,279.73,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.849829E-01,1.849829E-01,00011.525,2.480000,+00.198,-00.007,+00.198,
016,0,0,0,0,01:09:17.56,33°0016.67025000 S,148°0046.02398400 W,023.335,279.70,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+2.046432E-01,2.046432E-01,00011.782,2.520000,+00.225,+00.007,+00.224,
016,0,0,0,0,01:09:17.60,33°0016.67022600 S,148°0046.02381600 W,023.587,279.62,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.915522E-01,1.915522E-01,00012.043,2.560000,+00.180,+00.024,+00.178,
016,0,0,0,0,01:09:17.64,33°0016.67020200 S,148°0046.02364800 W,023.825,279.63,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.799018E-01,1.799018E-01,00012.306,2.600000,+00.169,-00.002,+00.169,
016,0,0,0,0,01:09:17.68,33°0016.67017800 S,148°0046.02347400 W,024.037,279.58,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.651977E-01,1.651977E-01,00012.572,2.640000,+00.151,+00.013,+00.150,
016,0,0,0,0,01:09:17.72,33°0016.67015400 S,148°0046.02330000 W,024.318,279.50,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.821953E-01,1.821953E-01,00012.841,2.680000,+00.201,+00.027,+00.199,
016,0,0,0,0,01:09:17.76,33°0016.67013000 S,148°0046.02312600 W,024.455,279.45,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.397702E-01,1.397702E-01,00013.112,2.720000,+00.098,+00.014,+00.097,
016,0,0,0,0,01:09:17.80,33°0016.67010600 S,148°0046.02294600 W,024.656,279.52,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.411452E-01,1.411452E-01,00013.384,2.760000,+00.144,-00.020,+00.142,
016,0,0,0,0,01:09:17.84,33°0016.67008200 S,148°0046.02276600 W,024.955,279.60,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.763563E-01,1.763563E-01,00013.660,2.800000,+00.213,-00.025,+00.212,
016,0,0,0,0,01:09:17.88,33°0016.67005200 S,148°0046.02258600 W,025.261,279.75,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.968534E-01,1.968534E-01,00013.939,2.840000,+00.222,-00.049,+00.217,
016,0,0,0,0,01:09:17.92,33°0016.67002800 S,148°0046.02240600 W,025.477,279.85,+00500.640,000.130,001,0001,-000000001,00:00:00.04,+1.754099E-01,1.754099E-01,00014.221,2.880000,+00.156,-00.031,+00.153,
016,0,0,0,0,01:09:17.96,33°0016.67000400 S,148°0046.02222000 W,025.675,279.63,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.574861E-01,1.574861E-01,00014.505,2.920000,+00.157,+00.071,+00.140,
016,0,0,0,0,01:09:18.00,33°0016.66998000 S,148°0046.02203400 W,025.888,279.47,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.543758E-01,1.543758E-01,00014.792,2.960000,+00.159,+00.050,+00.151,
016,0,0,0,0,01:09:18.04,33°0016.66995000 S,148°0046.02184800 W,026.158,279.58,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.725814E-01,1.725814E-01,00015.081,3.000000,+00.195,-00.036,+00.191,
016,0,0,0,0,01:09:18.08,33°0016.66992600 S,148°0046.02165600 W,026.528,279.65,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+2.175922E-01,2.175922E-01,00015.373,3.040000,+00.263,-00.023,+00.262,
016,0,0,0,0,01:09:18.12,33°0016.66990200 S,148°0046.02146400 W,026.716,279.55,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.751252E-01,1.751252E-01,00015.669,3.080000,+00.137,+00.034,+00.133,
016,0,0,0,0,01:09:18.16,33°0016.66987200 S,148°0046.02127200 W,026.975,279.39,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.798636E-01,1.798636E-01,00015.968,3.120000,+00.191,+00.053,+00.183,
016,0,0,0,0,01:09:18.20,33°0016.66984800 S,148°0046.02107400 W,027.212,279.43,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.739898E-01,1.739898E-01,00016.269,3.160000,+00.168,-00.014,+00.168,
016,0,0,0,0,01:09:18.24,33°0016.66981800 S,148°0046.02088200 W,027.436,279.60,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.659784E-01,1.659784E-01,00016.572,3.200000,+00.168,-00.056,+00.159,
016,0,0,0,0,01:09:18.28,33°0016.66979400 S,148°0046.02068400 W,027.724,279.72,+00500.650,000.130,001,0001,-000000001,00:00:00.04,+1.853093E-01,1.853093E-01,00016.879,3.240000,+00.208,-00.041,+00.204,
016,0,0,0,0,01:09:18.32,33°0016.66976400 S,148°0046.02048000 W,027.950,279.77,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.732608E-01,1.732608E-01,00017.188,3.280000,+00.161,-00.018,+00.160,
016,0,0,0,0,01:09:18.36,33°0016.66973400 S,148°0046.02028200 W,028.084,279.45,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.340764E-01,1.340764E-01,00017.499,3.320000,+00.147,+00.112,+00.095,
016,0,0,0,0,01:09:18.40,33°0016.66971000 S,148°0046.02007800 W,028.289,279.65,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.395131E-01,1.395131E-01,00017.812,3.360000,+00.162,-00.072,+00.145,
016,0,0,0,0,01:09:18.44,33°0016.66968000 S,148°0046.01987400 W,028.681,279.75,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+2.089096E-01,2.089096E-01,00018.129,3.400000,+00.279,-00.033,+00.278,
016,0,0,0,0,01:09:18.48,33°0016.66965000 S,148°0046.01967000 W,028.854,279.72,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.656291E-01,1.656291E-01,00018.449,3.440000,+00.123,+00.010,+00.123,
016,0,0,0,0,01:09:18.52,33°0016.66962000 S,148°0046.01946000 W,029.135,279.66,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.821773E-01,1.821773E-01,00018.771,3.480000,+00.200,+00.023,+00.199,
016,0,0,0,0,01:09:18.56,33°0016.66959000 S,148°0046.01925000 W,029.264,279.54,+00500.650,000.259,001,0001,-000000001,00:00:00.04,+1.371955E-01,1.371955E-01,00019.095,3.520000,+00.100,+00.041,+00.091,
016,0,0,0,0,01:09:18.60,33°0016.66956000 S,148°0046.01904000 W,029.545,279.53,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+1.680724E-01,1.680724E-01,00019.422,3.560000,+00.199,+00.006,+00.199,
016,0,0,0,0,01:09:18.64,33°0016.66953000 S,148°0046.01883000 W,029.740,279.60,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.527867E-01,1.527867E-01,00019.751,3.600000,+00.141,-00.027,+00.138,
016,0,0,0,0,01:09:18.68,33°0016.66950000 S,148°0046.01861400 W,029.992,279.64,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.656395E-01,1.656395E-01,00020.083,3.640000,+00.179,-00.015,+00.178,
016,0,0,0,0,01:09:18.72,33°0016.66947000 S,148°0046.01839800 W,030.172,279.84,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+1.475464E-01,1.475464E-01,00020.417,3.680000,+00.148,-00.075,+00.127,
016,0,0,0,0,01:09:18.76,33°0016.66944000 S,148°0046.01818200 W,030.413,279.87,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+1.594859E-01,1.594859E-01,00020.754,3.720000,+00.171,-00.012,+00.171,
016,0,0,0,0,01:09:18.80,33°0016.66941000 S,148°0046.01796600 W,030.596,279.53,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.449357E-01,1.449357E-01,00021.093,3.760000,+00.183,+00.130,+00.130,
016,0,0,0,0,01:09:18.84,33°0016.66938000 S,148°0046.01774400 W,030.690,279.31,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.086875E-01,1.086875E-01,00021.433,3.800000,+00.106,+00.082,+00.067,
016,0,0,0,0,01:09:18.88,33°0016.66935000 S,148°0046.01752800 W,030.830,279.49,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+1.026954E-01,1.026954E-01,00021.775,3.840000,+00.119,-00.066,+00.099,
016,0,0,0,0,01:09:18.92,33°0016.66931400 S,148°0046.01731200 W,030.762,279.84,+00500.660,000.130,001,0001,-000000001,00:00:00.04,+3.383290E-02,3.383290E-02,00022.117,3.880000,+00.143,-00.135,-00.048,
016,0,0,0,0,01:09:18.96,33°0016.66928400 S,148°0046.01709000 W,030.967,279.68,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+8.622435E-02,8.622435E-02,00022.460,3.920000,+00.158,+00.062,+00.145,
016,0,0,0,0,01:09:19.00,33°0016.66925400 S,148°0046.01686800 W,031.086,279.56,+00500.670,000.130,001,0001,-000000001,00:00:00.04,+8.536802E-02,8.536802E-02,00022.805,3.960000,+00.096,+00.047,+00.084,
016,0,0,0,0,01:09:19.04,33°0016.66922400 S,148°0046.01664600 W,031.162,279.21,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+7.642928E-02,7.642928E-02,00023.151,4.000000,+00.146,+00.136,+00.054,
016,0,0,0,0,01:09:19.08,33°0016.66919400 S,148°0046.01642400 W,031.378,279.36,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+1.119880E-01,1.119880E-01,00023.498,4.040000,+00.164,-00.060,+00.153,
016,0,0,0,0,01:09:19.12,33°0016.66916400 S,148°0046.01620200 W,031.450,279.54,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+8.111896E-02,8.111896E-02,00023.847,4.080000,+00.086,-00.070,+00.051,
016,0,0,0,0,01:09:19.16,33°0016.66912800 S,148°0046.01597400 W,031.597,279.55,+00500.670,000.259,001,0001,-000000001,00:00:00.04,+9.284326E-02,9.284326E-02,00024.197,4.120000,+00.104,-00.004,+00.104,
016,0,0,0,0,01:09:19.20,33°0016.66909800 S,148°0046.01575200 W,031.586,279.33,+00500.660,000.259,001,0001,-000000001,00:00:00.04,+4.496820E-02,4.496820E-02,00024.549,4.160000,+00.085,+00.085,-00.008,
016,0,0,0,0,01:09:19.24,33°0016.66906800 S,148°0046.01553000 W,031.536,279.57,+00500.670,000.130,001,0001,-000000001,00:00:00.04,+7.746144E-03,7.746144E-03,00024.899,4.200000,+00.099,-00.093,-00.035,
016,0,0,0,0,01:09:19.28,33°0016.66903200 S,148°0046.01531400 W,031.331,280.43,+00500.690,000.000,001,0001,-000000001,00:00:00.04,+1.010780E-01,1.010780E-01,00025.248,4.240000,+00.363,-00.332,-00.145,
016,0,0,0,0,01:09:19.32,33°0016.66900200 S,148°0046.01509200 W,031.450,279.94,+00500.690,000.000,001,0001,-000000001,00:00:00.04,+2.099241E-02,2.099241E-02,00025.597,4.280000,+00.206,+00.189,+00.084,
016,0,0,0,0,01:09:19.36,33°0016.66896600 S,148°0046.01487000 W,031.446,279.87,+00500.690,000.000,001,0001,-000000001,00:00:00.04,+1.074116E-02,1.074116E-02,00025.947,4.320000,+00.027,+00.027,-00.003,
016,0,0,0,0,01:09:19.40,33°0016.66893600 S,148°0046.01464200 W,031.536,279.74,+00500.690,000.130,001,0001,-000000001,00:00:00.04,+3.293248E-02,3.293248E-02,00026.297,4.360000,+00.082,+00.052,+00.064,
016,0,0,0,0,01:09:19.44,33°0016.66890600 S,148°0046.01442000 W,031.604,279.63,+00500.680,000.130,001,0001,-000000001,00:00:00.04,+4.197847E-02,4.197847E-02,00026.647,4.400000,+00.066,+00.045,+00.048,
016,0,0,0,0,01:09:19.48,33°0016.66887600 S,148°0046.01419800 W,031.655,279.42,+00500.680,000.130,001,0001,-000000001,00:00:00.04,+4.543986E-02,4.543986E-02,00026.999,4.440000,+00.089,+00.081,+00.036,
