[File]
VBOX202410301214310001, Whole Session.csv
[Information]
2025-01-07T04:09:53.0838173Z
[Unit]
num,state,state,state,state,hh:mm:ss.ss,ddd°mmm.mmmmm',ddd°mmm.mmmmm',km/h,deg,m,km/h,,num,hh:mm:ss.ss,hh:mm:ss.ss,g,(null),m,s,g,g,g
[Column name]
Satellites,BrakeTrigger,DGPS,Rtk,WavFile,Time,Latitude,Longitude,Velocity,Heading,Height,Vertical_velocity,Solution_Type,AviFileIndex,AviSyncTime,sampleperiod,ComboAcc,Combo_G,Distance,ElapsedTimeSeconds,CombinedAcceleration,LateralAcceleration,LongitudinalAcceleration
016,0,0,0,0,01:14:47.88,33°0016.65581400 S,148°0045.92377200 W,038.624,279.83,+00499.640,000.907,001,0001,000026099,00:00:00.04,+1.225284E-02,1.225284E-02,00154.114,15.080000,+00.054,-00.044,-00.031,
016,0,0,0,0,01:14:47.92,33°0016.65577200 S,148°0045.92350200 W,038.610,279.86,+00499.630,000.907,001,0001,000026133,00:00:00.04,+1.365847E-02,1.365847E-02,00154.543,15.120000,+00.020,-00.017,-00.010,
016,0,0,0,0,01:14:47.96,33°0016.65573600 S,148°0045.92322600 W,038.671,279.93,+00499.630,000.907,001,0001,000026166,00:00:00.04,+2.145943E-02,2.145943E-02,00154.972,15.160000,+00.053,-00.031,+00.043,
016,0,0,0,0,01:14:48.00,33°0016.65569400 S,148°0045.92295600 W,038.628,279.96,+00499.630,000.907,001,0001,000026199,00:00:00.04,+1.542816E-02,1.542816E-02,00155.401,15.200000,+00.034,-00.014,-00.030,
016,0,0,0,0,01:14:48.04,33°0016.65565200 S,148°0045.92268000 W,038.635,279.97,+00499.630,000.907,001,0001,000026266,00:00:00.04,+1.195721E-02,1.195721E-02,00155.831,15.240000,+00.007,-00.005,+00.005,
016,0,0,0,0,01:14:48.08,33°0016.65561600 S,148°0045.92241000 W,038.570,279.76,+00499.620,000.907,001,0001,000026299,00:00:00.04,+2.555732E-02,2.555732E-02,00156.260,15.280000,+00.109,+00.099,-00.046,
016,0,0,0,0,01:14:48.12,33°0016.65558000 S,148°0045.92213400 W,038.725,279.76,+00499.620,000.907,001,0001,000026333,00:00:00.04,+4.389527E-02,4.389527E-02,00156.689,15.320000,+00.110,+00.001,+00.110,
016,0,0,0,0,01:14:48.16,33°0016.65553800 S,148°0045.92186400 W,038.653,279.76,+00499.610,000.907,001,0001,000026366,00:00:00.04,+7.465968E-03,7.465968E-03,00157.119,15.360000,+00.051,-00.002,-00.051,
016,0,0,0,0,01:14:48.20,33°0016.65550200 S,148°0045.92158800 W,038.668,279.75,+00499.610,000.907,001,0001,000026399,00:00:00.04,+6.798326E-03,6.798326E-03,00157.548,15.400000,+00.012,+00.005,+00.011,
016,0,0,0,0,01:14:48.24,33°0016.65546000 S,148°0045.92131800 W,038.678,279.97,+00499.610,000.907,001,0001,000026466,00:00:00.04,+1.657167E-02,1.657167E-02,00157.978,15.440000,+00.103,-00.103,+00.007,
016,0,0,0,0,01:14:48.28,33°0016.65541800 S,148°0045.92104200 W,038.686,279.90,+00499.610,000.907,001,0001,000026499,00:00:00.04,+8.229102E-03,8.229102E-03,00158.408,15.480000,+00.032,+00.031,+00.006,
016,0,0,0,0,01:14:48.32,33°0016.65538200 S,148°0045.92076600 W,038.758,279.86,+00499.610,000.907,001,0001,000026533,00:00:00.04,+2.815103E-02,2.815103E-02,00158.838,15.520000,+00.054,+00.018,+00.051,
016,0,0,0,0,01:14:48.36,33°0016.65534000 S,148°0045.92049600 W,038.653,279.84,+00499.610,000.907,001,0001,000026566,00:00:00.04,+2.291556E-02,2.291556E-02,00159.268,15.560000,+00.075,+00.009,-00.074,
016,0,0,0,0,01:14:48.40,33°0016.65530400 S,148°0045.92022600 W,038.585,279.87,+00499.600,000.907,001,0001,000026599,00:00:00.04,+3.570817E-02,3.570817E-02,00159.697,15.600000,+00.049,-00.010,-00.048,
016,0,0,0,0,01:14:48.44,33°0016.65526200 S,148°0045.91995000 W,038.650,279.84,+00499.590,000.907,001,0001,000026666,00:00:00.04,+5.378576E-03,5.378576E-03,00160.126,15.640000,+00.048,+00.015,+00.046,
016,0,0,0,0,01:14:48.48,33°0016.65522000 S,148°0045.91968000 W,038.668,279.95,+00499.590,000.907,001,0001,000026699,00:00:00.04,+1.307241E-02,1.307241E-02,00160.556,15.680000,+00.056,-00.054,+00.013,
016,0,0,0,0,01:14:48.52,33°0016.65518400 S,148°0045.91940400 W,038.714,279.79,+00499.590,000.907,001,0001,000026733,00:00:00.04,+2.230527E-02,2.230527E-02,00160.986,15.720000,+00.082,+00.076,+00.033,
016,0,0,0,0,01:14:48.56,33°0016.65514200 S,148°0045.91913400 W,038.617,279.78,+00499.590,000.907,001,0001,000026766,00:00:00.04,+2.500913E-02,2.500913E-02,00161.415,15.760000,+00.069,+00.007,-00.069,
016,0,0,0,0,01:14:48.60,33°0016.65510600 S,148°0045.91885800 W,038.718,279.87,+00499.590,000.907,001,0001,000026799,00:00:00.04,+2.395574E-02,2.395574E-02,00161.845,15.800000,+00.085,-00.045,+00.072,
016,0,0,0,0,01:14:48.64,33°0016.65506400 S,148°0045.91858200 W,038.718,279.81,+00499.580,000.907,001,0001,000026866,00:00:00.04,+1.246069E-02,1.246069E-02,00162.275,15.840000,+00.032,+00.032,+00.000,
016,0,0,0,0,01:14:48.68,33°0016.65502800 S,148°0045.91831200 W,038.689,279.86,+00499.580,000.907,001,0001,000026899,00:00:00.04,+4.892304E-03,4.892304E-03,00162.705,15.880000,+00.034,-00.027,-00.021,
016,0,0,0,0,01:14:48.72,33°0016.65498600 S,148°0045.91804200 W,038.621,279.80,+00499.570,000.907,001,0001,000026933,00:00:00.04,+2.660342E-02,2.660342E-02,00163.135,15.920000,+00.056,+00.028,-00.048,
016,0,0,0,0,01:14:48.76,33°0016.65494400 S,148°0045.91776600 W,038.718,279.85,+00499.570,000.907,001,0001,000026966,00:00:00.04,+2.131019E-02,2.131019E-02,00163.565,15.960000,+00.073,-00.023,+00.069,
016,0,0,0,0,01:14:48.80,33°0016.65490800 S,148°0045.91749000 W,038.725,279.99,+00499.570,000.907,001,0001,000026999,00:00:00.04,+1.936671E-02,1.936671E-02,00163.995,16.000000,+00.064,-00.064,+00.005,
016,0,0,0,0,01:14:48.84,33°0016.65486600 S,148°0045.91722000 W,038.740,279.88,+00499.570,000.907,001,0001,000027066,00:00:00.04,+1.176733E-02,1.176733E-02,00164.425,16.040000,+00.051,+00.050,+00.011,
016,0,0,0,0,01:14:48.88,33°0016.65482400 S,148°0045.91694400 W,038.711,280.09,+00499.560,000.907,001,0001,000027099,00:00:00.04,+2.139849E-02,2.139849E-02,00164.855,16.080000,+00.101,-00.099,-00.021,
016,0,0,0,0,01:14:48.92,33°0016.65478800 S,148°0045.91667400 W,038.804,279.95,+00499.560,000.907,001,0001,000027133,00:00:00.04,+3.110785E-02,3.110785E-02,00165.286,16.120000,+00.095,+00.069,+00.066,
016,0,0,0,0,01:14:48.96,33°0016.65474600 S,148°0045.91639800 W,038.732,279.89,+00499.550,001.037,001,0001,000027166,00:00:00.04,+1.052817E-02,1.052817E-02,00165.717,16.160000,+00.059,+00.029,-00.051,
016,0,0,0,0,01:14:49.00,33°0016.65471000 S,148°0045.91612800 W,038.549,279.62,+00499.540,001.037,001,0001,000027199,00:00:00.04,+7.539287E-02,7.539287E-02,00166.146,16.200000,+00.181,+00.127,-00.130,
016,0,0,0,0,01:14:49.04,33°0016.65466800 S,148°0045.91585800 W,038.610,279.77,+00499.540,001.037,001,0001,000027266,00:00:00.04,+1.551695E-02,1.551695E-02,00166.575,16.240000,+00.084,-00.073,+00.043,
016,0,0,0,0,01:14:49.08,33°0016.65462600 S,148°0045.91558200 W,038.621,279.93,+00499.540,001.037,001,0001,000027299,00:00:00.04,+9.208691E-03,9.208691E-03,00167.004,16.280000,+00.076,-00.075,+00.008,
016,0,0,0,0,01:14:49.12,33°0016.65459000 S,148°0045.91530600 W,038.696,279.88,+00499.530,001.037,001,0001,000027333,00:00:00.04,+2.541171E-02,2.541171E-02,00167.433,16.320000,+00.059,+00.026,+00.053,
016,0,0,0,0,01:14:49.16,33°0016.65454800 S,148°0045.91503600 W,038.732,279.89,+00499.530,001.037,001,0001,000027366,00:00:00.04,+2.557247E-02,2.557247E-02,00167.864,16.360000,+00.026,-00.007,+00.025,
016,0,0,0,0,01:14:49.20,33°0016.65451200 S,148°0045.91476000 W,038.804,279.78,+00499.520,001.037,001,0001,000027399,00:00:00.04,+3.910882E-02,3.910882E-02,00168.294,16.400000,+00.074,+00.053,+00.051,
016,0,0,0,0,01:14:49.24,33°0016.65447000 S,148°0045.91448400 W,038.804,279.68,+00499.520,001.037,001,0001,000027466,00:00:00.04,+2.483405E-02,2.483405E-02,00168.725,16.440000,+00.046,+00.046,+00.000,
016,0,0,0,0,01:14:49.28,33°0016.65443400 S,148°0045.91421400 W,038.772,279.78,+00499.510,001.037,001,0001,000027499,00:00:00.04,+4.275739E-03,4.275739E-03,00169.156,16.480000,+00.050,-00.045,-00.023,
016,0,0,0,0,01:14:49.32,33°0016.65439200 S,148°0045.91393800 W,038.736,279.81,+00499.510,001.037,001,0001,000027533,00:00:00.04,+1.371015E-02,1.371015E-02,00169.587,16.520000,+00.031,-00.017,-00.025,
016,0,0,0,0,01:14:49.36,33°0016.65435600 S,148°0045.91366800 W,038.675,279.87,+00499.510,001.037,001,0001,000027566,00:00:00.04,+2.907372E-02,2.907372E-02,00170.017,16.560000,+00.051,-00.027,-00.043,
016,0,0,0,0,01:14:49.40,33°0016.65431400 S,148°0045.91339200 W,038.696,279.79,+00499.500,001.037,001,0001,000027599,00:00:00.04,+7.371211E-03,7.371211E-03,00170.447,16.600000,+00.042,+00.039,+00.015,
016,0,0,0,0,01:14:49.44,33°0016.65427800 S,148°0045.91312200 W,038.668,279.75,+00499.500,001.037,001,0001,000027666,00:00:00.04,+1.502525E-02,1.502525E-02,00170.877,16.640000,+00.028,+00.020,-00.020,
016,0,0,0,0,01:14:49.48,33°0016.65423600 S,148°0045.91284600 W,038.758,279.68,+00499.490,001.037,001,0001,000027699,00:00:00.04,+2.746916E-02,2.746916E-02,00171.307,16.680000,+00.070,+00.029,+00.064,
016,0,0,0,0,01:14:49.52,33°0016.65420000 S,148°0045.91257000 W,038.783,279.72,+00499.490,001.166,001,0001,000027733,00:00:00.04,+2.224596E-02,2.224596E-02,00171.738,16.720000,+00.023,-00.015,+00.018,
016,0,0,0,0,01:14:49.56,33°0016.65415800 S,148°0045.91230000 W,038.678,279.76,+00499.480,001.166,001,0001,000027766,00:00:00.04,+2.622561E-02,2.622561E-02,00172.168,16.760000,+00.078,-00.022,-00.074,
016,0,0,0,0,01:14:49.60,33°0016.65412200 S,148°0045.91203000 W,038.686,279.69,+00499.480,001.166,001,0001,000027799,00:00:00.04,+1.281596E-02,1.281596E-02,00172.598,16.800000,+00.036,+00.035,+00.006,
016,0,0,0,0,01:14:49.64,33°0016.65408000 S,148°0045.91175400 W,038.696,279.82,+00499.480,001.166,001,0001,000027866,00:00:00.04,+6.572604E-03,6.572604E-03,00173.028,16.840000,+00.062,-00.061,+00.007,
016,0,0,0,0,01:14:49.68,33°0016.65404400 S,148°0045.91147800 W,038.736,279.65,+00499.470,001.166,001,0001,000027899,00:00:00.04,+1.698866E-02,1.698866E-02,00173.458,16.880000,+00.083,+00.079,+00.028,
016,0,0,0,0,01:14:49.72,33°0016.65400200 S,148°0045.91120800 W,038.732,279.59,+00499.460,001.166,001,0001,000027933,00:00:00.04,+1.519864E-02,1.519864E-02,00173.888,16.920000,+00.029,+00.029,-00.003,
016,0,0,0,0,01:14:49.76,33°0016.65396000 S,148°0045.91093200 W,038.750,279.76,+00499.460,001.166,001,0001,000027966,00:00:00.04,+1.005337E-02,1.005337E-02,00174.319,16.960000,+00.080,-00.079,+00.013,
016,0,0,0,0,01:14:49.80,33°0016.65392400 S,148°0045.91066200 W,038.660,280.01,+00499.450,001.166,001,0001,000027999,00:00:00.04,+3.902352E-02,3.902352E-02,00174.749,17.000000,+00.138,-00.122,-00.064,
016,0,0,0,0,01:14:49.84,33°0016.65388200 S,148°0045.91038600 W,038.740,279.96,+00499.450,001.166,001,0001,000028066,00:00:00.04,+2.255069E-02,2.255069E-02,00175.179,17.040000,+00.062,+00.024,+00.057,
016,0,0,0,0,01:14:49.88,33°0016.65384000 S,148°0045.91011000 W,038.844,279.81,+00499.440,001.166,001,0001,000028099,00:00:00.04,+4.415599E-02,4.415599E-02,00175.610,17.080000,+00.104,+00.073,+00.074,
016,0,0,0,0,01:14:49.92,33°0016.65380400 S,148°0045.90984000 W,038.837,279.51,+00499.440,001.166,001,0001,000028133,00:00:00.04,+3.544939E-02,3.544939E-02,00176.041,17.120000,+00.146,+00.145,-00.005,
016,0,0,0,0,01:14:49.96,33°0016.65376800 S,148°0045.90956400 W,038.790,279.52,+00499.440,001.166,001,0001,000028166,00:00:00.04,+2.378592E-02,2.378592E-02,00176.473,17.160000,+00.034,-00.005,-00.033,
016,0,0,0,0,01:14:50.00,33°0016.65372600 S,148°0045.90929400 W,038.765,279.70,+00499.430,001.166,001,0001,000028199,00:00:00.04,+1.235742E-02,1.235742E-02,00176.903,17.200000,+00.089,-00.087,-00.018,
016,0,0,0,0,01:14:50.04,33°0016.65368400 S,148°0045.90901800 W,038.779,279.93,+00499.430,001.166,001,0001,000028266,00:00:00.04,+2.199412E-02,2.199412E-02,00177.334,17.240000,+00.114,-00.113,+00.010,
016,0,0,0,0,01:14:50.08,33°0016.65364800 S,148°0045.90874200 W,038.758,279.91,+00499.420,001.166,001,0001,000028299,00:00:00.04,+1.730075E-02,1.730075E-02,00177.765,17.280000,+00.019,+00.011,-00.015,
016,0,0,0,0,01:14:50.12,33°0016.65360600 S,148°0045.90847200 W,038.808,279.89,+00499.420,001.166,001,0001,000028333,00:00:00.04,+1.755068E-02,1.755068E-02,00178.196,17.320000,+00.036,+00.007,+00.035,
016,0,0,0,0,01:14:50.16,33°0016.65357000 S,148°0045.90819600 W,038.776,279.73,+00499.410,001.166,001,0001,000028366,00:00:00.04,+8.623293E-03,8.623293E-03,00178.627,17.360000,+00.083,+00.080,-00.023,
016,0,0,0,0,01:14:50.20,33°0016.65353400 S,148°0045.90792000 W,038.790,279.51,+00499.410,001.166,001,0001,000028399,00:00:00.04,+2.727987E-02,2.727987E-02,00179.058,17.400000,+00.107,+00.106,+00.010,
016,0,0,0,0,01:14:50.24,33°0016.65349200 S,148°0045.90765000 W,038.840,279.56,+00499.400,001.166,001,0001,000028466,00:00:00.04,+2.535119E-02,2.535119E-02,00179.489,17.440000,+00.044,-00.026,+00.035,
016,0,0,0,0,01:14:50.28,33°0016.65345600 S,148°0045.90737400 W,038.682,279.69,+00499.400,001.166,001,0001,000028499,00:00:00.04,+4.647224E-02,4.647224E-02,00179.920,17.480000,+00.128,-00.061,-00.112,
016,0,0,0,0,01:14:50.32,33°0016.65341400 S,148°0045.90709800 W,038.804,279.86,+00499.400,001.166,001,0001,000028533,00:00:00.04,+2.531551E-02,2.531551E-02,00180.350,17.520000,+00.118,-00.081,+00.086,
016,0,0,0,0,01:14:50.36,33°0016.65337200 S,148°0045.90682800 W,038.783,279.79,+00499.390,001.166,001,0001,000028566,00:00:00.04,+6.082530E-03,6.082530E-03,00180.781,17.560000,+00.037,+00.034,-00.015,
016,0,0,0,0,01:14:50.40,33°0016.65333600 S,148°0045.90655200 W,038.722,279.52,+00499.380,001.166,001,0001,000028599,00:00:00.04,+2.899505E-02,2.899505E-02,00181.212,17.600000,+00.133,+00.125,-00.043,
016,0,0,0,0,01:14:50.44,33°0016.65330000 S,148°0045.90628200 W,038.678,279.53,+00499.370,001.166,001,0001,000028666,00:00:00.04,+3.014516E-02,3.014516E-02,00181.642,17.640000,+00.031,-00.002,-00.031,
016,0,0,0,0,01:14:50.48,33°0016.65325800 S,148°0045.90600600 W,038.840,279.57,+00499.370,001.166,001,0001,000028699,00:00:00.04,+4.543366E-02,4.543366E-02,00182.073,17.680000,+00.117,-00.021,+00.115,
016,0,0,0,0,01:14:50.52,33°0016.65322200 S,148°0045.90573000 W,038.930,279.66,+00499.370,001.166,001,0001,000028733,00:00:00.04,+5.418061E-02,5.418061E-02,00182.505,17.720000,+00.076,-00.041,+00.064,
016,0,0,0,0,01:14:50.56,33°0016.65318000 S,148°0045.90545400 W,038.884,279.62,+00499.370,001.166,001,0001,000028766,00:00:00.04,+1.087149E-02,1.087149E-02,00182.937,17.760000,+00.038,+00.019,-00.033,
016,0,0,0,0,01:14:50.60,33°0016.65314400 S,148°0045.90518400 W,038.743,279.70,+00499.360,001.296,001,0001,000028799,00:00:00.04,+4.478495E-02,4.478495E-02,00183.368,17.800000,+00.107,-00.038,-00.100,
016,0,0,0,0,01:14:50.64,33°0016.65310200 S,148°0045.90490800 W,038.783,279.75,+00499.350,001.166,001,0001,000028866,00:00:00.04,+1.256193E-02,1.256193E-02,00183.799,17.840000,+00.038,-00.026,+00.028,
016,0,0,0,0,01:14:50.68,33°0016.65306600 S,148°0045.90463800 W,038.768,279.73,+00499.340,001.296,001,0001,000028899,00:00:00.04,+1.079892E-02,1.079892E-02,00184.230,17.880000,+00.015,+00.010,-00.011,
016,0,0,0,0,01:14:50.72,33°0016.65302400 S,148°0045.90436200 W,038.851,279.67,+00499.340,001.296,001,0001,000028933,00:00:00.04,+2.478007E-02,2.478007E-02,00184.661,17.920000,+00.067,+00.032,+00.059,
016,0,0,0,0,01:14:50.76,33°0016.65298800 S,148°0045.90408600 W,038.830,279.54,+00499.330,001.296,001,0001,000028966,00:00:00.04,+1.412092E-02,1.412092E-02,00185.093,17.960000,+00.061,+00.059,-00.015,
016,0,0,0,0,01:14:50.80,33°0016.65295200 S,148°0045.90381600 W,038.736,279.52,+00499.330,001.296,001,0001,000028999,00:00:00.04,+3.327358E-02,3.327358E-02,00185.523,18.000000,+00.067,+00.010,-00.067,
016,0,0,0,0,01:14:50.84,33°0016.65291000 S,148°0045.90354000 W,038.704,279.67,+00499.320,001.296,001,0001,000029066,00:00:00.04,+2.719093E-02,2.719093E-02,00185.954,18.040000,+00.075,-00.071,-00.023,
016,0,0,0,0,01:14:50.88,33°0016.65287400 S,148°0045.90326400 W,038.837,279.59,+00499.310,001.296,001,0001,000029099,00:00:00.04,+3.397544E-02,3.397544E-02,00186.384,18.080000,+00.101,+00.037,+00.094,
016,0,0,0,0,01:14:50.92,33°0016.65283200 S,148°0045.90298800 W,038.844,279.59,+00499.310,001.296,001,0001,000029133,00:00:00.04,+1.979212E-02,1.979212E-02,00186.816,18.120000,+00.006,+00.003,+00.005,
016,0,0,0,0,01:14:50.96,33°0016.65279000 S,148°0045.90271800 W,038.819,279.84,+00499.310,001.296,001,0001,000029199,00:00:00.04,+2.073164E-02,2.073164E-02,00187.248,18.160000,+00.120,-00.119,-00.018,
016,0,0,0,0,01:14:51.00,33°0016.65275400 S,148°0045.90244200 W,038.826,279.82,+00499.300,001.296,001,0001,000029199,00:00:00.04,+1.497641E-02,1.497641E-02,00187.679,18.200000,+00.011,+00.010,+00.005,
016,0,0,0,0,01:14:51.04,33°0016.65271200 S,148°0045.90217200 W,038.768,279.70,+00499.290,001.296,001,0001,000029266,00:00:00.04,+1.893321E-02,1.893321E-02,00188.110,18.240000,+00.069,+00.056,-00.041,
016,0,0,0,0,01:14:51.08,33°0016.65267600 S,148°0045.90189600 W,038.729,279.57,+00499.290,001.296,001,0001,000029299,00:00:00.04,+2.647212E-02,2.647212E-02,00188.540,18.280000,+00.069,+00.064,-00.028,
016,0,0,0,0,01:14:51.12,33°0016.65264000 S,148°0045.90162000 W,038.790,279.55,+00499.290,001.296,001,0001,000029333,00:00:00.04,+1.499007E-02,1.499007E-02,00188.971,18.320000,+00.044,+00.007,+00.043,
016,0,0,0,0,01:14:51.16,33°0016.65259800 S,148°0045.90134400 W,038.826,279.68,+00499.280,001.296,001,0001,000029366,00:00:00.04,+1.794054E-02,1.794054E-02,00189.402,18.360000,+00.065,-00.060,+00.025,
016,0,0,0,0,01:14:51.20,33°0016.65255600 S,148°0045.90107400 W,038.855,279.88,+00499.280,001.296,001,0001,000029399,00:00:00.04,+2.896580E-02,2.896580E-02,00189.834,18.400000,+00.100,-00.097,+00.021,
016,0,0,0,0,01:14:51.24,33°0016.65252000 S,148°0045.90079800 W,038.848,279.75,+00499.270,001.296,001,0001,000029466,00:00:00.04,+8.533387E-03,8.533387E-03,00190.266,18.440000,+00.063,+00.063,-00.005,
016,0,0,0,0,01:14:51.28,33°0016.65247800 S,148°0045.90052200 W,038.797,279.74,+00499.270,001.296,001,0001,000029499,00:00:00.04,+1.469815E-02,1.469815E-02,00190.697,18.480000,+00.036,+00.004,-00.036,
016,0,0,0,0,01:14:51.32,33°0016.65244200 S,148°0045.90025200 W,038.736,279.66,+00499.260,001.296,001,0001,000029533,00:00:00.04,+2.927773E-02,2.927773E-02,00191.128,18.520000,+00.057,+00.037,-00.043,
016,0,0,0,0,01:14:51.36,33°0016.65240600 S,148°0045.89997600 W,038.711,279.64,+00499.250,001.296,001,0001,000029566,00:00:00.04,+2.405919E-02,2.405919E-02,00191.558,18.560000,+00.020,+00.009,-00.018,
016,0,0,0,0,01:14:51.40,33°0016.65236400 S,148°0045.89970600 W,038.797,279.73,+00499.260,001.296,001,0001,000029599,00:00:00.04,+1.932740E-02,1.932740E-02,00191.989,18.600000,+00.074,-00.043,+00.061,
016,0,0,0,0,01:14:51.44,33°0016.65232800 S,148°0045.89943000 W,038.822,279.60,+00499.250,001.296,001,0001,000029666,00:00:00.04,+2.074875E-02,2.074875E-02,00192.420,18.640000,+00.066,+00.064,+00.018,
016,0,0,0,0,01:14:51.48,33°0016.65228600 S,148°0045.89915400 W,038.790,279.72,+00499.250,001.296,001,0001,000029699,00:00:00.04,+4.349305E-03,4.349305E-03,00192.851,18.680000,+00.061,-00.057,-00.023,
016,0,0,0,0,01:14:51.52,33°0016.65224400 S,148°0045.89888400 W,038.873,279.98,+00499.240,001.296,001,0001,000029733,00:00:00.04,+3.986896E-02,3.986896E-02,00193.282,18.720000,+00.139,-00.126,+00.059,
016,0,0,0,0,01:14:51.56,33°0016.65220800 S,148°0045.89860800 W,038.783,279.92,+00499.240,001.296,001,0001,000029766,00:00:00.04,+2.473044E-02,2.473044E-02,00193.714,18.760000,+00.069,+00.027,-00.064,
016,0,0,0,0,01:14:51.60,33°0016.65216600 S,148°0045.89833800 W,038.732,279.72,+00499.230,001.296,001,0001,000029799,00:00:00.04,+2.729943E-02,2.729943E-02,00194.144,18.800000,+00.103,+00.097,-00.036,
016,0,0,0,0,01:14:51.64,33°0016.65213000 S,148°0045.89806200 W,038.786,279.56,+00499.230,001.296,001,0001,000029866,00:00:00.04,+2.100960E-02,2.100960E-02,00194.575,18.840000,+00.087,+00.079,+00.038,
016,0,0,0,0,01:14:51.68,33°0016.65209400 S,148°0045.89778600 W,038.855,279.54,+00499.240,001.166,001,0001,000029899,00:00:00.04,+3.262564E-02,3.262564E-02,00195.006,18.880000,+00.050,+00.010,+00.049,
016,0,0,0,0,01:14:51.72,33°0016.65205200 S,148°0045.89751000 W,038.794,279.72,+00499.220,001.296,001,0001,000029933,00:00:00.04,+8.815739E-03,8.815739E-03,00195.438,18.920000,+00.100,-00.090,-00.043,
016,0,0,0,0,01:14:51.76,33°0016.65201000 S,148°0045.89724000 W,038.794,279.87,+00499.220,001.296,001,0001,000029966,00:00:00.04,+1.757364E-02,1.757364E-02,00195.869,18.960000,+00.072,-00.072,+00.000,
016,0,0,0,0,01:14:51.80,33°0016.65197400 S,148°0045.89696400 W,038.740,279.88,+00499.220,001.166,001,0001,000029999,00:00:00.04,+2.544354E-02,2.544354E-02,00196.300,19.000000,+00.038,-00.002,-00.038,
016,0,0,0,0,01:14:51.84,33°0016.65193200 S,148°0045.89669400 W,038.682,279.82,+00499.210,001.296,001,0001,000030066,00:00:00.04,+3.142784E-02,3.142784E-02,00196.730,19.040000,+00.051,+00.030,-00.041,
016,0,0,0,0,01:14:51.88,33°0016.65189600 S,148°0045.89641800 W,038.686,279.59,+00499.210,001.166,001,0001,000030099,00:00:00.04,+2.210237E-02,2.210237E-02,00197.160,19.080000,+00.106,+00.106,+00.003,
016,0,0,0,0,01:14:51.92,33°0016.65185400 S,148°0045.89614800 W,038.660,279.79,+00499.200,001.296,001,0001,000030133,00:00:00.04,+1.695015E-02,1.695015E-02,00197.589,19.120000,+00.097,-00.096,-00.018,
016,0,0,0,0,01:14:51.96,33°0016.65181800 S,148°0045.89587200 W,038.743,279.76,+00499.200,001.166,001,0001,000030199,00:00:00.04,+2.133974E-02,2.133974E-02,00198.019,19.160000,+00.061,+00.016,+00.059,
016,0,0,0,0,01:14:52.00,33°0016.65177600 S,148°0045.89559600 W,038.786,279.63,+00499.200,001.296,001,0001,000030199,00:00:00.04,+2.831194E-02,2.831194E-02,00198.450,19.200000,+00.069,+00.062,+00.030,
016,0,0,0,0,01:14:52.04,33°0016.65174000 S,148°0045.89532000 W,038.894,279.69,+00499.200,001.166,001,0001,000030266,00:00:00.04,+5.134947E-02,5.134947E-02,00198.882,19.240000,+00.081,-00.027,+00.076,
016,0,0,0,0,01:14:52.08,33°0016.65169800 S,148°0045.89505000 W,038.772,279.73,+00499.190,001.166,001,0001,000030299,00:00:00.04,+1.774248E-02,1.774248E-02,00199.313,19.280000,+00.088,-00.018,-00.086,
016,0,0,0,0,01:14:52.12,33°0016.65165600 S,148°0045.89478000 W,038.700,279.89,+00499.190,001.166,001,0001,000030333,00:00:00.04,+3.791339E-02,3.791339E-02,00199.743,19.320000,+00.093,-00.078,-00.051,
016,0,0,0,0,01:14:52.16,33°0016.65162000 S,148°0045.89450400 W,038.606,279.88,+00499.190,001.166,001,0001,000030366,00:00:00.04,+5.170605E-02,5.170605E-02,00200.173,19.360000,+00.067,+00.005,-00.067,
016,0,0,0,0,01:14:52.20,33°0016.65158400 S,148°0045.89422800 W,038.743,279.62,+00499.180,001.166,001,0001,000030399,00:00:00.04,+2.791503E-02,2.791503E-02,00200.603,19.400000,+00.158,+00.124,+00.097,
016,0,0,0,0,01:14:52.24,33°0016.65154200 S,148°0045.89395800 W,038.743,279.62,+00499.190,001.166,001,0001,000030466,00:00:00.04,+1.663039E-02,1.663039E-02,00201.033,19.440000,+00.002,-00.002,+00.000,
016,0,0,0,0,01:14:52.28,33°0016.65150600 S,148°0045.89368200 W,038.851,279.79,+00499.180,001.166,001,0001,000030499,00:00:00.04,+4.450580E-02,4.450580E-02,00201.464,19.480000,+00.110,-00.079,+00.076,
016,0,0,0,0,01:14:52.32,33°0016.65146400 S,148°0045.89341200 W,038.671,279.88,+00499.180,001.166,001,0001,000030533,00:00:00.04,+4.391770E-02,4.391770E-02,00201.895,19.520000,+00.135,-00.043,-00.127,
016,0,0,0,0,01:14:52.36,33°0016.65142200 S,148°0045.89313600 W,038.686,279.75,+00499.170,001.166,001,0001,000030566,00:00:00.04,+1.578180E-02,1.578180E-02,00202.325,19.560000,+00.061,+00.060,+00.011,
016,0,0,0,0,01:14:52.40,33°0016.65138600 S,148°0045.89286600 W,038.628,279.87,+00499.170,001.166,001,0001,000030599,00:00:00.04,+3.019708E-02,3.019708E-02,00202.754,19.600000,+00.070,-00.057,-00.041,
016,0,0,0,0,01:14:52.44,33°0016.65135000 S,148°0045.89259000 W,038.704,279.63,+00499.170,001.166,001,0001,000030666,00:00:00.04,+1.975781E-02,1.975781E-02,00203.184,19.640000,+00.130,+00.118,+00.054,
