[File]
VBOX202410301159260001, Whole Session.csv
[Information]
2024-12-04T02:50:27.0741294Z
[Unit]
num,state,state,state,state,hh:mm:ss.ss,ddd°mmm.mmmmm',ddd°mmm.mmmmm',km/h,deg,m,km/h,,num,hh:mm:ss.ss,hh:mm:ss.ss,g,(null),m,s,g,g,g
[Column name]
Satellites,BrakeTrigger,DGPS,Rtk,WavFile,Time,Latitude,Longitude,Velocity,Heading,Height,Vertical_velocity,Solution_Type,AviFileIndex,AviSyncTime,sampleperiod,ComboAcc,Combo_G,Distance,ElapsedTimeSeconds,CombinedAcceleration,LateralAcceleration,LongitudinalAcceleration
016,0,0,0,0,00:59:28.16,33°0016.66803000 S,148°0046.02291000 W,028.717,279.41,+00499.650,000.130,001,0001,000003366,00:00:00.04,+1.843369E-01,1.843369E-01,00005.337,0.720000,+00.204,+00.002,+00.204,
016,0,0,0,0,00:59:28.20,33°0016.66800600 S,148°0046.02270000 W,028.948,279.31,+00499.640,000.259,001,0001,000003399,00:00:00.04,+1.737566E-01,1.737566E-01,00005.657,0.760000,+00.168,+00.038,+00.164,
016,0,0,0,0,00:59:28.24,33°0016.66797600 S,148°0046.02249600 W,029.113,279.16,+00499.650,000.259,001,0001,000003466,00:00:00.04,+1.461227E-01,1.461227E-01,00005.980,0.800000,+00.128,+00.053,+00.117,
016,0,0,0,0,00:59:28.28,33°0016.66795200 S,148°0046.02228600 W,029.326,279.17,+00499.650,000.259,001,0001,000003499,00:00:00.04,+1.482998E-01,1.482998E-01,00006.305,0.840000,+00.151,-00.003,+00.151,
016,0,0,0,0,00:59:28.32,33°0016.66792200 S,148°0046.02207000 W,029.560,279.29,+00499.650,000.259,001,0001,000003533,00:00:00.04,+1.568286E-01,1.568286E-01,00006.632,0.880000,+00.171,-00.044,+00.166,
016,0,0,0,0,00:59:28.36,33°0016.66789200 S,148°0046.02186000 W,029.696,279.31,+00499.650,000.130,001,0001,000003566,00:00:00.04,+1.268655E-01,1.268655E-01,00006.961,0.920000,+00.097,-00.007,+00.096,
016,0,0,0,0,00:59:28.40,33°0016.66786200 S,148°0046.02164400 W,029.999,279.36,+00499.650,000.259,001,0001,000003599,00:00:00.04,+1.705697E-01,1.705697E-01,00007.293,0.960000,+00.215,-00.017,+00.215,
016,0,0,0,0,00:59:28.44,33°0016.66783200 S,148°0046.02142800 W,030.352,279.48,+00499.660,000.259,001,0001,000003666,00:00:00.04,+2.105842E-01,2.105842E-01,00007.628,1.000000,+00.254,-00.047,+00.250,
016,0,0,0,0,00:59:28.48,33°0016.66780200 S,148°0046.02121200 W,030.370,279.35,+00499.660,000.259,001,0001,000003699,00:00:00.04,+1.114609E-01,1.114609E-01,00007.965,1.040000,+00.049,+00.048,+00.013,
016,0,0,0,0,00:59:28.52,33°0016.66777200 S,148°0046.02099600 W,030.586,279.20,+00499.650,000.259,001,0001,000003733,00:00:00.04,+1.326022E-01,1.326022E-01,00008.304,1.080000,+00.163,+00.056,+00.153,
016,0,0,0,0,00:59:28.56,33°0016.66774200 S,148°0046.02077400 W,030.841,279.27,+00499.660,000.259,001,0001,000003766,00:00:00.04,+1.566370E-01,1.566370E-01,00008.645,1.120000,+00.182,-00.025,+00.181,
016,0,0,0,0,00:59:28.60,33°0016.66771200 S,148°0046.02055200 W,030.985,279.23,+00499.660,000.259,001,0001,000003799,00:00:00.04,+1.293956E-01,1.293956E-01,00008.989,1.160000,+00.103,+00.013,+00.102,
016,0,0,0,0,00:59:28.64,33°0016.66768200 S,148°0046.02033000 W,031.342,279.45,+00499.660,000.259,001,0001,000003866,00:00:00.04,+1.912246E-01,1.912246E-01,00009.335,1.200000,+00.266,-00.083,+00.253,
016,0,0,0,0,00:59:28.68,33°0016.66765200 S,148°0046.02010200 W,031.590,279.40,+00499.670,000.259,001,0001,000003899,00:00:00.04,+1.834621E-01,1.834621E-01,00009.684,1.240000,+00.177,+00.020,+00.176,
016,0,0,0,0,00:59:28.72,33°0016.66761600 S,148°0046.01988000 W,031.759,279.26,+00499.670,000.259,001,0001,000003933,00:00:00.04,+1.516987E-01,1.516987E-01,00010.036,1.280000,+00.131,+00.052,+00.120,
016,0,0,0,0,00:59:28.76,33°0016.66758600 S,148°0046.01965200 W,031.943,279.33,+00499.670,000.259,001,0001,000003966,00:00:00.04,+1.408056E-01,1.408056E-01,00010.390,1.320000,+00.133,-00.027,+00.130,
016,0,0,0,0,00:59:28.80,33°0016.66755600 S,148°0046.01942400 W,032.119,279.45,+00499.670,000.259,001,0001,000003999,00:00:00.04,+1.332156E-01,1.332156E-01,00010.746,1.360000,+00.133,-00.045,+00.125,
016,0,0,0,0,00:59:28.84,33°0016.66752600 S,148°0046.01919000 W,032.332,279.41,+00499.670,000.259,001,0001,000004066,00:00:00.04,+1.417032E-01,1.417032E-01,00011.104,1.400000,+00.152,+00.017,+00.151,
016,0,0,0,0,00:59:28.88,33°0016.66749000 S,148°0046.01896200 W,032.573,279.35,+00499.670,000.259,001,0001,000004099,00:00:00.04,+1.562204E-01,1.562204E-01,00011.465,1.440000,+00.172,+00.022,+00.171,
016,0,0,0,0,00:59:28.92,33°0016.66746000 S,148°0046.01872800 W,032.796,279.30,+00499.680,000.259,001,0001,000004133,00:00:00.04,+1.572009E-01,1.572009E-01,00011.828,1.480000,+00.159,+00.019,+00.158,
016,0,0,0,0,00:59:28.96,33°0016.66743000 S,148°0046.01849400 W,032.810,279.30,+00499.670,000.259,001,0001,000004166,00:00:00.04,+8.375071E-02,8.375071E-02,00012.192,1.520000,+00.010,+00.001,+00.010,
016,0,0,0,0,00:59:29.00,33°0016.66739400 S,148°0046.01825400 W,033.134,279.44,+00499.680,000.259,001,0001,000004199,00:00:00.04,+1.567707E-01,1.567707E-01,00012.559,1.560000,+00.236,-00.057,+00.229,
016,0,0,0,0,00:59:29.04,33°0016.66736400 S,148°0046.01802000 W,033.300,279.49,+00499.670,000.259,001,0001,000004266,00:00:00.04,+1.373528E-01,1.373528E-01,00012.928,1.600000,+00.120,-00.022,+00.118,
016,0,0,0,0,00:59:29.08,33°0016.66733400 S,148°0046.01778000 W,033.401,279.12,+00499.670,000.259,001,0001,000004299,00:00:00.04,+1.063914E-01,1.063914E-01,00013.298,1.640000,+00.169,+00.153,+00.072,
016,0,0,0,0,00:59:29.12,33°0016.66729800 S,148°0046.01754600 W,033.494,279.06,+00499.680,000.259,001,0001,000004333,00:00:00.04,+8.817695E-02,8.817695E-02,00013.670,1.680000,+00.071,+00.026,+00.066,
015,0,0,0,0,00:59:29.16,33°0016.66726800 S,148°0046.01730600 W,033.599,279.36,+00499.690,000.130,001,0001,000004366,00:00:00.04,+7.988500E-02,7.988500E-02,00014.043,1.720000,+00.146,-00.126,+00.074,
015,0,0,0,0,00:59:29.20,33°0016.66722600 S,148°0046.01706600 W,033.804,279.81,+00499.680,000.130,001,0001,000004399,00:00:00.04,+1.205003E-01,1.205003E-01,00014.417,1.760000,+00.238,-00.188,+00.145,
015,0,0,0,0,00:59:29.24,33°0016.66719600 S,148°0046.01682600 W,034.117,279.71,+00499.680,000.259,001,0001,000004466,00:00:00.04,+1.691245E-01,1.691245E-01,00014.795,1.800000,+00.226,+00.043,+00.222,
015,0,0,0,0,00:59:29.28,33°0016.66716600 S,148°0046.01658000 W,034.250,279.08,+00499.670,000.259,001,0001,000004499,00:00:00.04,+1.347060E-01,1.347060E-01,00015.174,1.840000,+00.283,+00.267,+00.094,
015,0,0,0,0,00:59:29.32,33°0016.66713000 S,148°0046.01633400 W,034.384,278.85,+00499.670,000.389,001,0001,000004533,00:00:00.04,+1.215851E-01,1.215851E-01,00015.556,1.880000,+00.138,+00.100,+00.095,
015,0,0,0,0,00:59:29.36,33°0016.66709400 S,148°0046.01609400 W,034.452,279.36,+00499.680,000.259,001,0001,000004566,00:00:00.04,+8.080290E-02,8.080290E-02,00015.938,1.920000,+00.225,-00.220,+00.048,
015,0,0,0,0,00:59:29.40,33°0016.66705800 S,148°0046.01584800 W,034.621,279.74,+00499.680,000.259,001,0001,000004599,00:00:00.04,+1.070389E-01,1.070389E-01,00016.322,1.960000,+00.200,-00.160,+00.120,
015,0,0,0,0,00:59:29.44,33°0016.66702200 S,148°0046.01559600 W,034.877,279.69,+00499.690,000.130,001,0001,000004666,00:00:00.04,+1.429860E-01,1.429860E-01,00016.708,2.000000,+00.182,+00.020,+00.181,
015,0,0,0,0,00:59:29.48,33°0016.66699200 S,148°0046.01534400 W,035.143,279.49,+00499.680,000.130,001,0001,000004699,00:00:00.04,+1.646581E-01,1.646581E-01,00017.097,2.040000,+00.207,+00.085,+00.188,
015,0,0,0,0,00:59:29.52,33°0016.66695600 S,148°0046.01509800 W,035.154,279.27,+00499.680,000.130,001,0001,000004733,00:00:00.04,+8.767937E-02,8.767937E-02,00017.488,2.080000,+00.098,+00.098,+00.008,
015,0,0,0,0,00:59:29.56,33°0016.66692000 S,148°0046.01485200 W,035.143,279.21,+00499.680,000.130,001,0001,000004766,00:00:00.04,+4.319294E-02,4.319294E-02,00017.878,2.120000,+00.026,+00.024,-00.008,
015,0,0,0,0,00:59:29.60,33°0016.66689000 S,148°0046.01460000 W,035.233,279.11,+00499.680,000.130,001,0001,000004799,00:00:00.04,+5.663551E-02,5.663551E-02,00018.269,2.160000,+00.079,+00.046,+00.064,
015,0,0,0,0,00:59:29.64,33°0016.66685400 S,148°0046.01434800 W,035.302,279.34,+00499.680,000.259,001,0001,000004866,00:00:00.04,+4.997295E-02,4.997295E-02,00018.661,2.200000,+00.111,-00.100,+00.049,
015,0,0,0,0,00:59:29.68,33°0016.66681800 S,148°0046.01410200 W,035.399,279.39,+00499.670,000.259,001,0001,000004899,00:00:00.04,+5.962501E-02,5.962501E-02,00019.054,2.240000,+00.072,-00.022,+00.069,
015,0,0,0,0,00:59:29.72,33°0016.66678200 S,148°0046.01385000 W,035.384,279.47,+00499.680,000.259,001,0001,000004933,00:00:00.04,+2.716721E-02,2.716721E-02,00019.447,2.280000,+00.038,-00.037,-00.011,
015,0,0,0,0,00:59:29.76,33°0016.66674600 S,148°0046.01359800 W,035.500,279.37,+00499.680,000.259,001,0001,000004966,00:00:00.04,+5.309073E-02,5.309073E-02,00019.841,2.320000,+00.093,+00.043,+00.082,
015,0,0,0,0,00:59:29.80,33°0016.66671600 S,148°0046.01334600 W,035.489,279.18,+00499.680,000.259,001,0001,000004999,00:00:00.04,+2.820128E-02,2.820128E-02,00020.235,2.360000,+00.086,+00.086,-00.008,
015,0,0,0,0,00:59:29.84,33°0016.66668000 S,148°0046.01309400 W,035.546,279.27,+00499.670,000.389,001,0001,000005066,00:00:00.04,+3.216846E-02,3.216846E-02,00020.630,2.400000,+00.057,-00.041,+00.040,
015,0,0,0,0,00:59:29.88,33°0016.66664400 S,148°0046.01284200 W,035.654,279.30,+00499.670,000.389,001,0001,000005099,00:00:00.04,+5.413532E-02,5.413532E-02,00021.025,2.440000,+00.078,-00.014,+00.076,
015,0,0,0,0,00:59:29.92,33°0016.66660800 S,148°0046.01259000 W,035.647,279.46,+00499.670,000.389,001,0001,000005133,00:00:00.04,+2.771601E-02,2.771601E-02,00021.421,2.480000,+00.070,-00.070,-00.005,
015,0,0,0,0,00:59:29.96,33°0016.66657200 S,148°0046.01233800 W,035.831,279.59,+00499.680,000.259,001,0001,000005166,00:00:00.04,+8.020629E-02,8.020629E-02,00021.819,2.520000,+00.142,-00.056,+00.130,
015,0,0,0,0,00:59:30.00,33°0016.66653600 S,148°0046.01208000 W,035.856,279.53,+00499.680,000.259,001,0001,000005199,00:00:00.04,+4.921719E-02,4.921719E-02,00022.217,2.560000,+00.029,+00.023,+00.018,
015,0,0,0,0,00:59:30.04,33°0016.66650000 S,148°0046.01182800 W,035.806,279.45,+00499.680,000.259,001,0001,000005266,00:00:00.04,+6.567674E-03,6.567674E-03,00022.615,2.600000,+00.051,+00.036,-00.035,
015,0,0,0,0,00:59:30.08,33°0016.66647000 S,148°0046.01157600 W,035.795,279.29,+00499.680,000.259,001,0001,000005299,00:00:00.04,+1.201839E-02,1.201839E-02,00023.013,2.640000,+00.072,+00.071,-00.008,
015,0,0,0,0,00:59:30.12,33°0016.66643400 S,148°0046.01132400 W,035.957,279.19,+00499.670,000.389,001,0001,000005333,00:00:00.04,+5.975893E-02,5.975893E-02,00023.411,2.680000,+00.123,+00.043,+00.115,
015,0,0,0,0,00:59:30.16,33°0016.66639800 S,148°0046.01106600 W,036.104,279.34,+00499.680,000.389,001,0001,000005366,00:00:00.04,+8.073517E-02,8.073517E-02,00023.812,2.720000,+00.124,-00.066,+00.104,
015,0,0,0,0,00:59:30.20,33°0016.66636200 S,148°0046.01080800 W,036.140,279.60,+00499.680,000.259,001,0001,000005399,00:00:00.04,+5.757296E-02,5.757296E-02,00024.213,2.760000,+00.119,-00.116,+00.025,
015,0,0,0,0,00:59:30.24,33°0016.66632600 S,148°0046.01055000 W,036.256,279.44,+00499.690,000.259,001,0001,000005466,00:00:00.04,+6.740066E-02,6.740066E-02,00024.615,2.800000,+00.111,+00.075,+00.082,
015,0,0,0,0,00:59:30.28,33°0016.66629000 S,148°0046.01029200 W,036.356,279.32,+00499.690,000.259,001,0001,000005499,00:00:00.04,+6.981228E-02,6.981228E-02,00025.019,2.840000,+00.087,+00.051,+00.071,
015,0,0,0,0,00:59:30.32,33°0016.66625400 S,148°0046.01003400 W,036.457,279.32,+00499.680,000.389,001,0001,000005533,00:00:00.04,+7.063628E-02,7.063628E-02,00025.423,2.880000,+00.072,-00.001,+00.072,
015,0,0,0,0,00:59:30.36,33°0016.66621800 S,148°0046.00977600 W,036.544,279.33,+00499.690,000.259,001,0001,000005566,00:00:00.04,+6.594313E-02,6.594313E-02,00025.829,2.920000,+00.062,-00.001,+00.062,
015,0,0,0,0,00:59:30.40,33°0016.66618200 S,148°0046.00951800 W,036.540,279.41,+00499.690,000.259,001,0001,000005599,00:00:00.04,+3.182767E-02,3.182767E-02,00026.235,2.960000,+00.037,-00.037,-00.003,
015,0,0,0,0,00:59:30.44,33°0016.66614600 S,148°0046.00926000 W,036.727,279.42,+00499.690,000.259,001,0001,000005666,00:00:00.04,+8.218019E-02,8.218019E-02,00026.642,3.000000,+00.132,-00.005,+00.132,
015,0,0,0,0,00:59:30.48,33°0016.66611000 S,148°0046.00899600 W,036.810,279.43,+00499.690,000.389,001,0001,000005699,00:00:00.04,+7.046931E-02,7.046931E-02,00027.050,3.040000,+00.059,-00.004,+00.059,
015,0,0,0,0,00:59:30.52,33°0016.66607400 S,148°0046.00873800 W,036.835,279.54,+00499.690,000.259,001,0001,000005733,00:00:00.04,+4.596697E-02,4.596697E-02,00027.459,3.080000,+00.052,-00.049,+00.018,
015,0,0,0,0,00:59:30.56,33°0016.66603800 S,148°0046.00847400 W,036.893,279.48,+00499.690,000.389,001,0001,000005766,00:00:00.04,+4.271588E-02,4.271588E-02,00027.869,3.120000,+00.050,+00.028,+00.041,
015,0,0,0,0,00:59:30.60,33°0016.66600200 S,148°0046.00821000 W,037.084,279.39,+00499.690,000.259,001,0001,000005799,00:00:00.04,+8.886180E-02,8.886180E-02,00028.280,3.160000,+00.141,+00.038,+00.135,
015,0,0,0,0,00:59:30.64,33°0016.66596600 S,148°0046.00794600 W,037.220,279.36,+00499.690,000.259,001,0001,000005866,00:00:00.04,+9.299516E-02,9.299516E-02,00028.693,3.200000,+00.097,+00.013,+00.096,
015,0,0,0,0,00:59:30.68,33°0016.66593000 S,148°0046.00768200 W,037.271,279.32,+00499.690,000.389,001,0001,000005899,00:00:00.04,+6.484163E-02,6.484163E-02,00029.107,3.240000,+00.042,+00.021,+00.036,
015,0,0,0,0,00:59:30.72,33°0016.66588800 S,148°0046.00741800 W,037.271,279.47,+00499.690,000.389,001,0001,000005933,00:00:00.04,+3.295471E-02,3.295471E-02,00029.521,3.280000,+00.071,-00.071,+00.000,
015,0,0,0,0,00:59:30.76,33°0016.66585200 S,148°0046.00715400 W,037.404,279.47,+00499.690,000.389,001,0001,000005966,00:00:00.04,+6.344190E-02,6.344190E-02,00029.936,3.320000,+00.094,+00.003,+00.094,
015,0,0,0,0,00:59:30.80,33°0016.66581600 S,148°0046.00689000 W,037.588,279.39,+00499.690,000.389,001,0001,000005999,00:00:00.04,+9.667492E-02,9.667492E-02,00030.352,3.360000,+00.135,+00.037,+00.130,
015,0,0,0,0,00:59:30.84,33°0016.66578000 S,148°0046.00662000 W,037.580,279.42,+00499.690,000.389,001,0001,000006066,00:00:00.04,+4.576264E-02,4.576264E-02,00030.770,3.400000,+00.016,-00.015,-00.006,
015,0,0,0,0,00:59:30.88,33°0016.66573800 S,148°0046.00635600 W,037.728,279.51,+00499.690,000.259,001,0001,000006099,00:00:00.04,+7.564207E-02,7.564207E-02,00031.188,3.440000,+00.113,-00.042,+00.105,
015,0,0,0,0,00:59:30.92,33°0016.66570200 S,148°0046.00608600 W,037.840,279.57,+00499.700,000.259,001,0001,000006133,00:00:00.04,+7.807666E-02,7.807666E-02,00031.608,3.480000,+00.084,-00.027,+00.079,
015,0,0,0,0,00:59:30.96,33°0016.66566600 S,148°0046.00581600 W,037.890,279.69,+00499.700,000.259,001,0001,000006166,00:00:00.04,+6.020634E-02,6.020634E-02,00032.029,3.520000,+00.066,-00.056,+00.035,
015,0,0,0,0,00:59:31.00,33°0016.66563000 S,148°0046.00554600 W,038.038,279.40,+00499.690,000.389,001,0001,000006199,00:00:00.04,+8.110226E-02,8.110226E-02,00032.451,3.560000,+00.172,+00.136,+00.105,
015,0,0,0,0,00:59:31.04,33°0016.66558800 S,148°0046.00527600 W,038.146,279.34,+00499.700,000.259,001,0001,000006266,00:00:00.04,+7.968355E-02,7.968355E-02,00032.874,3.600000,+00.082,+00.028,+00.076,
015,0,0,0,0,00:59:31.08,33°0016.66555200 S,148°0046.00500600 W,038.318,279.58,+00499.690,000.389,001,0001,000006299,00:00:00.04,+1.011262E-01,1.011262E-01,00033.299,3.640000,+00.168,-00.116,+00.122,
015,0,0,0,0,00:59:31.12,33°0016.66551600 S,148°0046.00473600 W,038.293,279.46,+00499.690,000.389,001,0001,000006333,00:00:00.04,+4.131961E-02,4.131961E-02,00033.724,3.680000,+00.059,+00.056,-00.018,
015,0,0,0,0,00:59:31.16,33°0016.66547400 S,148°0046.00446000 W,038.423,279.47,+00499.690,000.389,001,0001,000006366,00:00:00.04,+6.653117E-02,6.653117E-02,00034.150,3.720000,+00.092,-00.005,+00.092,
015,0,0,0,0,00:59:31.20,33°0016.66543800 S,148°0046.00419000 W,038.448,279.61,+00499.690,000.389,001,0001,000006399,00:00:00.04,+4.407060E-02,4.407060E-02,00034.578,3.760000,+00.067,-00.065,+00.018,
015,0,0,0,0,00:59:31.24,33°0016.66539600 S,148°0046.00392000 W,038.588,279.58,+00499.690,000.389,001,0001,000006466,00:00:00.04,+7.123157E-02,7.123157E-02,00035.006,3.800000,+00.100,+00.012,+00.099,
015,0,0,0,0,00:59:31.28,33°0016.66536000 S,148°0046.00364400 W,038.732,279.48,+00499.700,000.259,001,0001,000006499,00:00:00.04,+8.645493E-02,8.645493E-02,00035.435,3.840000,+00.113,+00.048,+00.102,
015,0,0,0,0,00:59:31.32,33°0016.66531800 S,148°0046.00336800 W,038.797,279.65,+00499.690,000.389,001,0001,000006533,00:00:00.04,+6.742200E-02,6.742200E-02,00035.866,3.880000,+00.092,-00.079,+00.046,
015,0,0,0,0,00:59:31.36,33°0016.66528200 S,148°0046.00309200 W,038.765,279.50,+00499.690,000.389,001,0001,000006566,00:00:00.04,+2.185352E-02,2.185352E-02,00036.297,3.920000,+00.073,+00.069,-00.023,
015,0,0,0,0,00:59:31.40,33°0016.66524000 S,148°0046.00281600 W,038.995,279.57,+00499.700,000.389,001,0001,000006599,00:00:00.04,+9.244162E-02,9.244162E-02,00036.729,3.960000,+00.166,-00.031,+00.163,
015,0,0,0,0,00:59:31.44,33°0016.66520400 S,148°0046.00254000 W,038.999,279.52,+00499.700,000.389,001,0001,000006666,00:00:00.04,+4.751132E-02,4.751132E-02,00037.162,4.000000,+00.025,+00.025,+00.003,
015,0,0,0,0,00:59:31.48,33°0016.66516800 S,148°0046.00226400 W,039.096,279.50,+00499.700,000.259,001,0001,000006699,00:00:00.04,+5.824440E-02,5.824440E-02,00037.596,4.040000,+00.069,+00.008,+00.069,
015,0,0,0,0,00:59:31.52,33°0016.66512600 S,148°0046.00198800 W,039.078,279.63,+00499.700,000.389,001,0001,000006733,00:00:00.04,+2.461619E-02,2.461619E-02,00038.030,4.080000,+00.062,-00.061,-00.013,
015,0,0,0,0,00:59:31.56,33°0016.66508400 S,148°0046.00171200 W,039.002,279.60,+00499.700,000.389,001,0001,000006766,00:00:00.04,+1.626199E-02,1.626199E-02,00038.464,4.120000,+00.055,+00.012,-00.054,
015,0,0,0,0,00:59:31.60,33°0016.66504800 S,148°0046.00143600 W,039.082,279.59,+00499.690,000.389,001,0001,000006799,00:00:00.04,+2.055074E-02,2.055074E-02,00038.898,4.160000,+00.057,+00.006,+00.057,
015,0,0,0,0,00:59:31.64,33°0016.66500600 S,148°0046.00115400 W,039.316,279.55,+00499.690,000.389,001,0001,000006866,00:00:00.04,+9.303141E-02,9.303141E-02,00039.333,4.200000,+00.167,+00.020,+00.166,
015,0,0,0,0,00:59:31.68,33°0016.66497000 S,148°0046.00087800 W,039.211,279.53,+00499.700,000.389,001,0001,000006899,00:00:00.04,+9.946321E-03,9.946321E-03,00039.770,4.240000,+00.075,+00.008,-00.074,
015,0,0,0,0,00:59:31.72,33°0016.66492800 S,148°0046.00060800 W,039.132,279.73,+00499.700,000.259,001,0001,000006933,00:00:00.04,+2.874243E-02,2.874243E-02,00040.205,4.280000,+00.111,-00.096,-00.056,
015,0,0,0,0,00:59:31.76,33°0016.66489200 S,148°0046.00032600 W,039.146,279.63,+00499.710,000.259,001,0001,000006966,00:00:00.04,+7.487491E-03,7.487491E-03,00040.640,4.320000,+00.050,+00.049,+00.010,
015,0,0,0,0,00:59:31.80,33°0016.66485000 S,148°0046.00005000 W,039.114,279.59,+00499.700,000.389,001,0001,000006999,00:00:00.04,+1.477217E-02,1.477217E-02,00041.074,4.360000,+00.030,+00.019,-00.023,
015,0,0,0,0,00:59:31.84,33°0016.66481400 S,148°0045.99977400 W,039.100,279.66,+00499.700,000.259,001,0001,000007066,00:00:00.04,+1.397539E-02,1.397539E-02,00041.509,4.400000,+00.037,-00.035,-00.010,
015,0,0,0,0,00:59:31.88,33°0016.66477200 S,148°0045.99949800 W,039.226,279.94,+00499.700,000.389,001,0001,000007099,00:00:00.04,+4.976032E-02,4.976032E-02,00041.944,4.440000,+00.160,-00.133,+00.089,
015,0,0,0,0,00:59:31.92,33°0016.66473000 S,148°0045.99922200 W,039.157,279.87,+00499.700,000.389,001,0001,000007133,00:00:00.04,+1.921185E-02,1.921185E-02,00042.380,4.480000,+00.060,+00.034,-00.049,
015,0,0,0,0,00:59:31.96,33°0016.66468800 S,148°0045.99894600 W,039.254,279.63,+00499.700,000.389,001,0001,000007166,00:00:00.04,+3.279596E-02,3.279596E-02,00042.815,4.520000,+00.131,+00.112,+00.069,
