[File]
VBOX202410301216510001, Whole Session.csv
[Information]
2025-01-07T21:29:29.2053702Z
[Unit]
num,state,state,state,state,hh:mm:ss.ss,ddd°mmm.mmmmm',ddd°mmm.mmmmm',km/h,deg,m,km/h,,num,hh:mm:ss.ss,hh:mm:ss.ss,g,(null),m,s,g,g,g
[Column name]
Satellites,BrakeTrigger,DGPS,Rtk,WavFile,Time,Latitude,Longitude,Velocity,Heading,Height,Vertical_velocity,Solution_Type,AviFileIndex,AviSyncTime,sampleperiod,ComboAcc,Combo_G,Distance,ElapsedTimeSeconds,CombinedAcceleration,LateralAcceleration,LongitudinalAcceleration
016,0,0,0,0,01:16:52.84,33°0016.66929000 S,148°0046.03204200 W,017.730,280.26,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.651622E-01,1.651622E-01,00003.282,0.760000,+00.138,-00.014,+00.137,
016,0,0,0,0,01:16:52.88,33°0016.66927200 S,148°0046.03191000 W,017.982,279.91,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.712162E-01,1.712162E-01,00003.480,0.800000,+00.194,+00.077,+00.178,
016,0,0,0,0,01:16:52.92,33°0016.66925400 S,148°0046.03178400 W,018.162,279.59,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.500181E-01,1.500181E-01,00003.681,0.840000,+00.147,+00.073,+00.127,
016,0,0,0,0,01:16:52.96,33°0016.66923600 S,148°0046.03165200 W,018.356,279.43,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.447106E-01,1.447106E-01,00003.884,0.880000,+00.142,+00.036,+00.137,
016,0,0,0,0,01:16:53.00,33°0016.66921800 S,148°0046.03151400 W,018.551,279.63,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.407037E-01,1.407037E-01,00004.089,0.920000,+00.145,-00.045,+00.138,
016,0,0,0,0,01:16:53.04,33°0016.66920000 S,148°0046.03138200 W,018.817,279.83,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.646801E-01,1.646801E-01,00004.297,0.960000,+00.194,-00.047,+00.188,
016,0,0,0,0,01:16:53.08,33°0016.66917600 S,148°0046.03124400 W,019.112,279.75,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.868281E-01,1.868281E-01,00004.507,1.000000,+00.210,+00.018,+00.209,
016,0,0,0,0,01:16:53.12,33°0016.66915800 S,148°0046.03110600 W,019.282,279.65,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.533964E-01,1.533964E-01,00004.721,1.040000,+00.123,+00.024,+00.120,
016,0,0,0,0,01:16:53.16,33°0016.66914000 S,148°0046.03096200 W,019.465,279.74,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.416690E-01,1.416690E-01,00004.936,1.080000,+00.131,-00.022,+00.130,
016,0,0,0,0,01:16:53.20,33°0016.66911600 S,148°0046.03082400 W,019.620,279.86,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.257919E-01,1.257919E-01,00005.153,1.120000,+00.113,-00.028,+00.110,
016,0,0,0,0,01:16:53.24,33°0016.66909800 S,148°0046.03068000 W,019.804,279.66,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.279110E-01,1.279110E-01,00005.372,1.160000,+00.139,+00.047,+00.130,
016,0,0,0,0,01:16:53.28,33°0016.66908000 S,148°0046.03053600 W,020.095,279.48,+00500.550,000.130,001,0001,-000000001,00:00:00.04,+1.676259E-01,1.676259E-01,00005.594,1.200000,+00.211,+00.044,+00.206,
016,0,0,0,0,01:16:53.32,33°0016.66905600 S,148°0046.03039200 W,020.221,279.43,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.288034E-01,1.288034E-01,00005.818,1.240000,+00.090,+00.013,+00.089,
016,0,0,0,0,01:16:53.36,33°0016.66903800 S,148°0046.03024800 W,020.484,279.57,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.571736E-01,1.571736E-01,00006.044,1.280000,+00.190,-00.035,+00.186,
016,0,0,0,0,01:16:53.40,33°0016.66901400 S,148°0046.03009800 W,020.714,279.73,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.602570E-01,1.602570E-01,00006.273,1.320000,+00.168,-00.041,+00.163,
016,0,0,0,0,01:16:53.44,33°0016.66899000 S,148°0046.02994800 W,020.930,279.84,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.568755E-01,1.568755E-01,00006.504,1.360000,+00.155,-00.027,+00.153,
016,0,0,0,0,01:16:53.48,33°0016.66897200 S,148°0046.02979800 W,021.121,279.71,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.458378E-01,1.458378E-01,00006.738,1.400000,+00.140,+00.034,+00.135,
016,0,0,0,0,01:16:53.52,33°0016.66894800 S,148°0046.02964200 W,021.254,279.75,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.201168E-01,1.201168E-01,00006.973,1.440000,+00.095,-00.010,+00.094,
016,0,0,0,0,01:16:53.56,33°0016.66893000 S,148°0046.02949200 W,021.445,279.66,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.276169E-01,1.276169E-01,00007.210,1.480000,+00.137,+00.024,+00.135,
016,0,0,0,0,01:16:53.60,33°0016.66890600 S,148°0046.02933600 W,021.697,279.54,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.532358E-01,1.532358E-01,00007.450,1.520000,+00.181,+00.031,+00.178,
016,0,0,0,0,01:16:53.64,33°0016.66888200 S,148°0046.02918000 W,021.899,279.53,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.480557E-01,1.480557E-01,00007.692,1.560000,+00.143,+00.003,+00.143,
016,0,0,0,0,01:16:53.68,33°0016.66886400 S,148°0046.02902400 W,022.014,279.52,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.149097E-01,1.149097E-01,00007.936,1.600000,+00.082,+00.004,+00.081,
016,0,0,0,0,01:16:53.72,33°0016.66884000 S,148°0046.02886200 W,022.252,279.58,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.415051E-01,1.415051E-01,00008.182,1.640000,+00.169,-00.017,+00.169,
016,0,0,0,0,01:16:53.76,33°0016.66881600 S,148°0046.02870000 W,022.435,279.64,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.357667E-01,1.357667E-01,00008.430,1.680000,+00.131,-00.017,+00.130,
016,0,0,0,0,01:16:53.80,33°0016.66879200 S,148°0046.02853800 W,022.705,279.54,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.635264E-01,1.635264E-01,00008.681,1.720000,+00.193,+00.028,+00.191,
016,0,0,0,0,01:16:53.84,33°0016.66876800 S,148°0046.02837600 W,022.846,279.84,+00500.570,000.130,001,0001,-000000001,00:00:00.04,+1.321903E-01,1.321903E-01,00008.934,1.760000,+00.132,-00.086,+00.100,
016,0,0,0,0,01:16:53.88,33°0016.66874400 S,148°0046.02820800 W,023.166,279.88,+00500.570,000.130,001,0001,-000000001,00:00:00.04,+1.796825E-01,1.796825E-01,00009.190,1.800000,+00.227,-00.012,+00.227,
016,0,0,0,0,01:16:53.92,33°0016.66872000 S,148°0046.02804600 W,023.252,279.73,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.201898E-01,1.201898E-01,00009.448,1.840000,+00.076,+00.045,+00.061,
016,0,0,0,0,01:16:53.96,33°0016.66870200 S,148°0046.02787800 W,023.350,279.40,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+9.610702E-02,9.610702E-02,00009.707,1.880000,+00.118,+00.095,+00.069,
016,0,0,0,0,01:16:54.00,33°0016.66867800 S,148°0046.02771000 W,023.569,279.58,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.250449E-01,1.250449E-01,00009.967,1.920000,+00.164,-00.054,+00.155,
016,0,0,0,0,01:16:54.04,33°0016.66865400 S,148°0046.02753600 W,023.980,279.62,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+2.078121E-01,2.078121E-01,00010.231,1.960000,+00.291,-00.012,+00.291,
016,0,0,0,0,01:16:54.08,33°0016.66863000 S,148°0046.02736200 W,024.163,279.57,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.689506E-01,1.689506E-01,00010.499,2.000000,+00.131,+00.017,+00.130,
016,0,0,0,0,01:16:54.12,33°0016.66860600 S,148°0046.02718800 W,024.347,279.48,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.496810E-01,1.496810E-01,00010.768,2.040000,+00.133,+00.026,+00.130,
016,0,0,0,0,01:16:54.16,33°0016.66858200 S,148°0046.02701400 W,024.592,279.53,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.614436E-01,1.614436E-01,00011.040,2.080000,+00.174,-00.015,+00.173,
016,0,0,0,0,01:16:54.20,33°0016.66855200 S,148°0046.02683400 W,024.786,279.52,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.495682E-01,1.495682E-01,00011.315,2.120000,+00.137,+00.002,+00.137,
016,0,0,0,0,01:16:54.24,33°0016.66852800 S,148°0046.02666000 W,024.941,279.69,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.298250E-01,1.298250E-01,00011.591,2.160000,+00.122,-00.053,+00.110,
016,0,0,0,0,01:16:54.28,33°0016.66850400 S,148°0046.02648000 W,025.189,279.83,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.534925E-01,1.534925E-01,00011.869,2.200000,+00.181,-00.044,+00.176,
016,0,0,0,0,01:16:54.32,33°0016.66848000 S,148°0046.02630000 W,025.416,279.54,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.568037E-01,1.568037E-01,00012.150,2.240000,+00.186,+00.093,+00.161,
016,0,0,0,0,01:16:54.36,33°0016.66845600 S,148°0046.02611400 W,025.646,279.48,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.601491E-01,1.601491E-01,00012.434,2.280000,+00.164,+00.018,+00.163,
016,0,0,0,0,01:16:54.40,33°0016.66842600 S,148°0046.02592800 W,025.866,279.52,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.577701E-01,1.577701E-01,00012.720,2.320000,+00.156,-00.013,+00.156,
016,0,0,0,0,01:16:54.44,33°0016.66840200 S,148°0046.02574200 W,026.240,279.44,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+2.116017E-01,2.116017E-01,00013.010,2.360000,+00.266,+00.027,+00.265,
016,0,0,0,0,01:16:54.48,33°0016.66837800 S,148°0046.02555000 W,026.532,279.39,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+2.092052E-01,2.092052E-01,00013.303,2.400000,+00.207,+00.016,+00.207,
016,0,0,0,0,01:16:54.52,33°0016.66834800 S,148°0046.02535800 W,026.647,279.52,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.452664E-01,1.452664E-01,00013.598,2.440000,+00.091,-00.040,+00.081,
016,0,0,0,0,01:16:54.56,33°0016.66832400 S,148°0046.02517200 W,026.816,279.46,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.326012E-01,1.326012E-01,00013.895,2.480000,+00.121,+00.019,+00.120,
016,0,0,0,0,01:16:54.60,33°0016.66829400 S,148°0046.02498000 W,026.996,279.41,+00500.560,000.130,001,0001,-000000001,00:00:00.04,+1.301547E-01,1.301547E-01,00014.194,2.520000,+00.128,+00.016,+00.127,
016,0,0,0,0,01:16:54.64,33°0016.66827000 S,148°0046.02478200 W,027.194,279.47,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.351117E-01,1.351117E-01,00014.495,2.560000,+00.142,-00.019,+00.140,
016,0,0,0,0,01:16:54.68,33°0016.66824000 S,148°0046.02459000 W,027.277,279.57,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+9.705070E-02,9.705070E-02,00014.798,2.600000,+00.068,-00.034,+00.059,
016,0,0,0,0,01:16:54.72,33°0016.66821600 S,148°0046.02439200 W,027.468,279.53,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.160110E-01,1.160110E-01,00015.102,2.640000,+00.136,+00.013,+00.135,
016,0,0,0,0,01:16:54.76,33°0016.66818600 S,148°0046.02419400 W,027.752,279.49,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.586965E-01,1.586965E-01,00015.409,2.680000,+00.202,+00.014,+00.201,
016,0,0,0,0,01:16:54.80,33°0016.66816200 S,148°0046.02399600 W,027.929,279.39,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.420017E-01,1.420017E-01,00015.718,2.720000,+00.130,+00.033,+00.125,
016,0,0,0,0,01:16:54.84,33°0016.66813200 S,148°0046.02379800 W,028.073,279.49,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.218886E-01,1.218886E-01,00016.029,2.760000,+00.107,-00.032,+00.102,
016,0,0,0,0,01:16:54.88,33°0016.66810200 S,148°0046.02360000 W,028.152,279.45,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+8.900787E-02,8.900787E-02,00016.342,2.800000,+00.057,+00.011,+00.056,
016,0,0,0,0,01:16:54.92,33°0016.66807800 S,148°0046.02339600 W,028.271,279.47,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+8.655721E-02,8.655721E-02,00016.655,2.840000,+00.084,-00.006,+00.084,
016,0,0,0,0,01:16:54.96,33°0016.66804800 S,148°0046.02319800 W,028.357,279.50,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+7.388680E-02,7.388680E-02,00016.970,2.880000,+00.062,-00.009,+00.061,
016,0,0,0,0,01:16:55.00,33°0016.66801800 S,148°0046.02299400 W,028.487,279.43,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+8.289775E-02,8.289775E-02,00017.286,2.920000,+00.095,+00.024,+00.092,
016,0,0,0,0,01:16:55.04,33°0016.66799400 S,148°0046.02279000 W,028.768,279.36,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.410337E-01,1.410337E-01,00017.604,2.960000,+00.200,+00.023,+00.199,
016,0,0,0,0,01:16:55.08,33°0016.66796400 S,148°0046.02258000 W,028.904,279.34,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.190843E-01,1.190843E-01,00017.924,3.000000,+00.097,+00.007,+00.096,
016,0,0,0,0,01:16:55.12,33°0016.66793400 S,148°0046.02237600 W,029.095,279.28,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.274382E-01,1.274382E-01,00018.246,3.040000,+00.137,+00.024,+00.135,
016,0,0,0,0,01:16:55.16,33°0016.66790400 S,148°0046.02217200 W,029.124,279.34,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+7.378875E-02,7.378875E-02,00018.570,3.080000,+00.031,-00.024,+00.021,
016,0,0,0,0,01:16:55.20,33°0016.66787400 S,148°0046.02196200 W,029.189,279.52,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+6.057194E-02,6.057194E-02,00018.894,3.120000,+00.079,-00.064,+00.046,
016,0,0,0,0,01:16:55.24,33°0016.66785000 S,148°0046.02175200 W,029.311,279.58,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+7.423328E-02,7.423328E-02,00019.219,3.160000,+00.089,-00.022,+00.086,
016,0,0,0,0,01:16:55.28,33°0016.66782000 S,148°0046.02154800 W,029.419,279.41,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+7.490233E-02,7.490233E-02,00019.545,3.200000,+00.099,+00.062,+00.076,
016,0,0,0,0,01:16:55.32,33°0016.66779000 S,148°0046.02133200 W,029.707,279.33,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.396343E-01,1.396343E-01,00019.873,3.240000,+00.206,+00.030,+00.204,
016,0,0,0,0,01:16:55.36,33°0016.66776000 S,148°0046.02111600 W,030.010,279.53,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.769548E-01,1.769548E-01,00020.205,3.280000,+00.227,-00.073,+00.215,
016,0,0,0,0,01:16:55.40,33°0016.66773000 S,148°0046.02090600 W,030.110,279.33,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.243492E-01,1.243492E-01,00020.539,3.320000,+00.102,+00.073,+00.071,
016,0,0,0,0,01:16:55.44,33°0016.66770000 S,148°0046.02069000 W,030.186,279.35,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+8.895230E-02,8.895230E-02,00020.874,3.360000,+00.054,-00.007,+00.054,
016,0,0,0,0,01:16:55.48,33°0016.66767000 S,148°0046.02048000 W,030.193,279.32,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+4.735422E-02,4.735422E-02,00021.210,3.400000,+00.012,+00.010,+00.005,
016,0,0,0,0,01:16:55.52,33°0016.66764000 S,148°0046.02025800 W,030.460,279.49,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.180691E-01,1.180691E-01,00021.547,3.440000,+00.200,-00.064,+00.189,
016,0,0,0,0,01:16:55.56,33°0016.66761000 S,148°0046.02004200 W,030.719,279.49,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.508034E-01,1.508034E-01,00021.887,3.480000,+00.183,+00.001,+00.183,
016,0,0,0,0,01:16:55.60,33°0016.66758000 S,148°0046.01982000 W,030.841,279.62,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.196262E-01,1.196262E-01,00022.229,3.520000,+00.100,-00.050,+00.086,
016,0,0,0,0,01:16:55.64,33°0016.66755000 S,148°0046.01960400 W,030.877,279.26,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+7.381150E-02,7.381150E-02,00022.571,3.560000,+00.142,+00.139,+00.025,
016,0,0,0,0,01:16:55.68,33°0016.66752000 S,148°0046.01938200 W,031.100,279.42,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+1.150702E-01,1.150702E-01,00022.916,3.600000,+00.171,-00.065,+00.158,
016,0,0,0,0,01:16:55.72,33°0016.66749000 S,148°0046.01916000 W,031.198,279.24,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+9.305222E-02,9.305222E-02,00023.262,3.640000,+00.100,+00.072,+00.069,
016,0,0,0,0,01:16:55.76,33°0016.66746000 S,148°0046.01893800 W,031.201,279.37,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+4.725642E-02,4.725642E-02,00023.608,3.680000,+00.053,-00.053,+00.002,
016,0,0,0,0,01:16:55.80,33°0016.66743000 S,148°0046.01871600 W,031.302,279.53,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+6.043738E-02,6.043738E-02,00023.956,3.720000,+00.094,-00.061,+00.072,
016,0,0,0,0,01:16:55.84,33°0016.66739400 S,148°0046.01849400 W,031.626,279.75,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.468047E-01,1.468047E-01,00024.305,3.760000,+00.245,-00.087,+00.229,
016,0,0,0,0,01:16:55.88,33°0016.66736400 S,148°0046.01826600 W,031.784,279.56,+00500.550,000.389,001,0001,-000000001,00:00:00.04,+1.284311E-01,1.284311E-01,00024.658,3.800000,+00.134,+00.075,+00.112,
016,0,0,0,0,01:16:55.92,33°0016.66734000 S,148°0046.01804400 W,031.770,279.02,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+7.013186E-02,7.013186E-02,00025.011,3.840000,+00.215,+00.215,-00.010,
016,0,0,0,0,01:16:55.96,33°0016.66730400 S,148°0046.01781600 W,031.838,279.12,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+5.801155E-02,5.801155E-02,00025.364,3.880000,+00.064,-00.042,+00.048,
016,0,0,0,0,01:16:56.00,33°0016.66727400 S,148°0046.01758800 W,031.882,279.23,+00500.560,000.259,001,0001,-000000001,00:00:00.04,+4.315939E-02,4.315939E-02,00025.718,3.920000,+00.052,-00.041,+00.031,
016,0,0,0,0,01:16:56.04,33°0016.66724400 S,148°0046.01736600 W,032.044,279.62,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+8.184720E-02,8.184720E-02,00026.073,3.960000,+00.192,-00.154,+00.115,
016,0,0,0,0,01:16:56.08,33°0016.66720800 S,148°0046.01713200 W,032.206,279.41,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+9.659741E-02,9.659741E-02,00026.430,4.000000,+00.142,+00.084,+00.115,
016,0,0,0,0,01:16:56.12,33°0016.66717800 S,148°0046.01690400 W,032.411,279.21,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.217529E-01,1.217529E-01,00026.789,4.040000,+00.165,+00.078,+00.145,
016,0,0,0,0,01:16:56.16,33°0016.66714800 S,148°0046.01667600 W,032.440,279.70,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+7.592290E-02,7.592290E-02,00027.149,4.080000,+00.196,-00.195,+00.021,
016,0,0,0,0,01:16:56.20,33°0016.66711200 S,148°0046.01643600 W,032.742,279.49,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.424926E-01,1.424926E-01,00027.512,4.120000,+00.230,+00.086,+00.214,
016,0,0,0,0,01:16:56.24,33°0016.66708200 S,148°0046.01620200 W,032.940,279.28,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.419176E-01,1.419176E-01,00027.876,4.160000,+00.164,+00.086,+00.140,
016,0,0,0,0,01:16:56.28,33°0016.66705200 S,148°0046.01596800 W,033.001,279.22,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+9.350502E-02,9.350502E-02,00028.243,4.200000,+00.048,+00.022,+00.043,
016,0,0,0,0,01:16:56.32,33°0016.66701600 S,148°0046.01573400 W,033.163,279.21,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.043060E-01,1.043060E-01,00028.610,4.240000,+00.115,+00.005,+00.115,
016,0,0,0,0,01:16:56.36,33°0016.66698600 S,148°0046.01550000 W,033.235,279.33,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+7.725563E-02,7.725563E-02,00028.979,4.280000,+00.070,-00.048,+00.051,
016,0,0,0,0,01:16:56.40,33°0016.66695600 S,148°0046.01526000 W,033.311,279.16,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+6.702006E-02,6.702006E-02,00029.349,4.320000,+00.089,+00.071,+00.054,
016,0,0,0,0,01:16:56.44,33°0016.66692000 S,148°0046.01502600 W,033.415,279.30,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+6.966187E-02,6.966187E-02,00029.720,4.360000,+00.094,-00.059,+00.074,
016,0,0,0,0,01:16:56.48,33°0016.66689000 S,148°0046.01478600 W,033.502,279.27,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+6.546157E-02,6.546157E-02,00030.091,4.400000,+00.063,+00.012,+00.062,
016,0,0,0,0,01:16:56.52,33°0016.66685400 S,148°0046.01454600 W,033.811,279.40,+00500.550,000.259,001,0001,-000000001,00:00:00.04,+1.425912E-01,1.425912E-01,00030.465,4.440000,+00.225,-00.052,+00.219,
